feature,importance_mean,importance_std
NDTI_q75_2021_autumn,0.001300044869597709,2.4159252330285346e-05
B8A_min_2020_autumn,0.0012885629363303581,6.923722149075553e-05
SAVI_median_2021_summer,0.0012835370113772522,4.641205833152634e-05
NDRE2_median_2021_spring,0.0012772707139540411,0.00043279565034567047
CRI1_median_2021_autumn,0.0012734344872482595,0.0001444298545622577
NDTI_mean_2020_autumn,0.001256863898143575,5.8914646552981996e-05
NDTI_q25_2020_autumn,0.0012497266386769512,6.31099674315616e-05
B8A_min_2021_spring,0.0012488684897560647,3.854143336734464e-05
NDVI_q75_2020_summer,0.001244107004090352,2.6970537702715873e-05
IRECI_median_2021_spring,0.001241922382517228,0.0002629140483183919
NDTI_q75_2020_spring,0.0012386464427209438,6.866670537693854e-05
SAVI_q75_2020_autumn,0.0012104168096516525,4.053133367392407e-05
NDRE2_std_2020_autumn,0.0011880145040337557,8.318900059060354e-05
NDTI_median_2020_autumn,0.001138710839021247,0.00010259995908776724
B06_std_2020_spring,0.0011083041796858077,0.00010192421089282715
TC_bright_std_2020_autumn,0.0011041964170819263,4.602681637277189e-05
CRI1_median_2021_summer,0.0010980776010226512,0.00015828455767982579
B05_std_2021_summer,0.0010794000238335544,0.00032001691503394207
NDTI_median_2021_autumn,0.001059846004986394,0.00015111318956803873
SAVI_q25_2020_autumn,0.001059397872745338,7.462189418021555e-05
NDVI_median_2021_autumn,0.0010527474249140505,4.1914853616277454e-05
NDVI_q75_2020_spring,0.0010316420597443754,8.53355745536268e-05
NDRE2_q75_2021_summer,0.0010018148742082882,0.00018527999172140584
B07_min_2020_spring,0.0009935993209649514,8.582528499185627e-05
IRECI_std_2020_autumn,0.0009850538253011927,2.3596911092190146e-05
CRI1_std_2020_spring,0.0009833088514304977,7.974244513762103e-05
B8A_q25_2020_spring,0.000957953950523116,1.1574855503312265e-05
IRECI_median_2021_summer,0.0009397709390542852,5.040406092072574e-05
TC_wet_std_2021_autumn,0.0009358978767966727,0.0008511335914909422
NDRE2_q75_2021_spring,0.0009298657464611818,0.00010802488625098411
SAVI_std_2021_summer,0.0009290859896932494,0.00012394445308907734
NDRE1_median_2021_autumn,0.0009212687669209277,0.00021512236200176991
SAVI_q75_2020_spring,0.0009210151883077092,2.9853592242767757e-05
CRI1_q25_2020_spring,0.000908302505138033,0.0001389709087755382
B06_q75_2021_autumn,0.0009056818312093521,1.3266013473636725e-05
CRI1_median_2020_spring,0.0008899067792045301,2.289686822363535e-05
NDTI_mean_2021_summer,0.0008892024829865915,5.2278376785292436e-05
SAVI_q75_2021_autumn,0.0008876280101545916,8.810081947639344e-05
NDVI_q75_2021_autumn,0.0008834637486930808,3.983994242209791e-05
B07_mean_2020_autumn,0.0008794035483377094,4.49729839042381e-05
TC_green_std_2021_spring,0.0008780318442537238,6.065169679912962e-05
NDRE1_median_2020_spring,0.0008779588174343914,4.8435200722635364e-05
SAVI_median_2021_spring,0.0008620184299639918,7.195633032581584e-06
IRECI_mean_2021_summer,0.0008577288976883516,4.4782094960193855e-05
SAVI_std_2021_spring,0.000854055184559462,5.9335882314748336e-05
B05_median_2021_summer,0.0008536075544130309,6.788065282796784e-05
B05_min_2021_summer,0.0008488150891015067,7.038118946610676e-05
CRI1_q75_2020_spring,0.0008141725797300067,0.00028886914620134685
NDVI_q25_2020_summer,0.0008054403454041589,3.595054857088057e-05
NDRE2_q75_2020_spring,0.0008041529200574956,0.00017481110984995515
B05_min_2021_spring,0.0008028514438800002,2.650037903888609e-05
NDVI_std_2020_spring,0.0008009253433162536,5.497782539890505e-05
CRI1_q75_2021_summer,0.0007937476018630892,3.5157918950611755e-05
TC_green_std_2020_summer,0.0007933483294708665,2.9279109117303553e-05
NDTI_median_2021_summer,0.0007853821025778362,1.778056124469778e-05
B05_q25_2021_summer,0.0007852185180780383,4.826428002591246e-05
NDTI_q75_2021_summer,0.0007789739617657018,7.134826667922775e-05
NDTI_std_2021_summer,0.0007512239063799017,0.0001437455396398446
B05_min_2021_autumn,0.0007497886495961467,6.075389824997616e-05
B05_median_2020_spring,0.00074631759668727,6.180442713872022e-05
NDRE1_median_2020_autumn,0.0007435025331174646,2.2301623761721056e-05
NDRE1_mean_2020_spring,0.0007429747364093483,8.382631667153464e-05
IRECI_q75_2021_summer,0.0007380107269093031,1.607608380812467e-05
NDRE2_std_2021_summer,0.0007362026509995697,0.00014236372682325672
B05_min_2020_autumn,0.0007298034359304317,9.436628071067818e-05
NDTI_median_2020_summer,0.0007267023718974622,3.2663405822877346e-05
IRECI_q25_2020_spring,0.0007030215840033346,9.413991596964425e-05
B06_max_2021_summer,0.0006735840620305152,0.00010264101310581309
NDRE1_q75_2021_summer,0.0006617439203841317,2.579684352025806e-05
IRECI_q75_2021_spring,0.0006514542233332735,0.000102317384061134
SAVI_q75_2021_spring,0.0006501444950821981,8.525151667433855e-05
NDTI_std_2020_spring,0.000649394000976411,0.00011388845404878825
NDRE2_q75_2020_summer,0.0006472298118814779,4.0674156337786654e-05
B8A_min_2020_spring,0.0006467840226702659,5.710788009038261e-05
NDTI_std_2020_autumn,0.0006386367319086705,8.247702887764603e-05
B06_min_2020_autumn,0.0006316146989981212,5.141459832346886e-05
B05_median_2020_summer,0.0006307147265112167,2.3264837007859543e-05
NDRE2_mean_2020_spring,0.000623546181198161,3.888585622687669e-05
B07_q75_2020_autumn,0.0006227955346503148,5.441283435733274e-05
B07_min_2020_autumn,0.0006137013432470084,5.872771174739517e-05
NDTI_std_2020_summer,0.0006049615291340293,2.7549618836251763e-05
NDRE1_std_2021_spring,0.0005987810982526579,7.723154285769945e-05
B05_median_2020_autumn,0.0005938780942996713,6.978917379254529e-05
NDRE1_median_2021_spring,0.0005884878333457522,4.2781897297188994e-05
SAVI_q75_2021_summer,0.000584154846616558,2.364818167209172e-05
B06_min_2021_autumn,0.0005728772785758748,1.1597309939422645e-05
IRECI_std_2020_summer,0.0005633216993869983,5.905377703636396e-05
NDTI_mean_2021_autumn,0.0005604901044377423,1.4465756465714316e-05
IRECI_std_2021_autumn,0.0005567911494821498,3.528562420069206e-05
B05_median_2021_autumn,0.0005482473020944623,5.993915087700242e-05
NDRE1_q75_2021_autumn,0.0005424721951921748,4.929969457923514e-05
B06_std_2021_spring,0.0005412973481734676,9.137016179700528e-05
NDVI_median_2020_spring,0.000535216803809857,9.547075708645041e-05
SAVI_std_2020_summer,0.0005345070841412299,5.563021018237718e-05
B06_q75_2021_spring,0.0005320244381518124,8.87002401138927e-05
B06_max_2021_autumn,0.0005308110339492892,5.6084270636432786e-05
B8A_std_2020_spring,0.0005300244392542064,9.920749883980219e-05
B8A_min_2020_summer,0.0005207371890015855,2.100197083936617e-05
NDVI_std_2021_autumn,0.000518066858539575,6.749757252061172e-05
TC_green_mean_2020_summer,0.000510092609251204,8.786097024613008e-05
B8A_min_2021_summer,0.0004951349267924288,9.139890456865613e-05
B07_std_2021_summer,0.0004898589187433133,7.964838491560546e-05
NDRE1_std_2021_summer,0.00048753363736131483,6.743090538684806e-05
NDRE2_median_2020_autumn,0.0004786693094042116,6.623182322044046e-05
NDRE1_q75_2020_autumn,0.0004703900003090918,3.727117802223596e-05
B06_q75_2021_summer,0.0004605429194517452,4.545845890329473e-05
B06_max_2020_autumn,0.0004572128998556006,3.1328296453885985e-05
IRECI_std_2020_spring,0.0004556080311233964,7.006096575453235e-05
B06_median_2021_summer,0.00045513318646313766,6.129699253363448e-05
SAVI_mean_2020_autumn,0.00045424655322368057,1.8057055732586677e-05
NDTI_std_2021_spring,0.0004507217255956819,2.3794790612386956e-05
TC_wet_std_2021_summer,0.0004488716761462304,0.00018416398186395732
B07_q25_2021_autumn,0.000443627520378409,0.00019653477303853995
IRECI_q25_2021_autumn,0.000433958103871442,3.286058207218943e-05
SAVI_std_2021_autumn,0.0004278584515272262,1.4767962598839415e-05
B05_q75_2020_autumn,0.0004212505161577858,3.0135636202608707e-05
B06_mean_2021_summer,0.00041349278252037863,4.1853108777893045e-05
B06_max_2020_spring,0.00041279798687909874,0.00018041430423841102
IRECI_median_2020_autumn,0.0004118983804097809,4.760031783771042e-05
B06_median_2020_autumn,0.0004107646937228093,2.828791943856297e-05
B07_min_2021_spring,0.0004047813871242238,9.417726874869354e-06
B05_std_2021_autumn,0.00038489620079222114,3.5654182210899826e-05
B05_std_2021_spring,0.00038340893432990225,7.791752772041971e-05
B07_q75_2021_autumn,0.0003796407484078686,7.849362421885594e-06
B06_q25_2021_autumn,0.0003712152982060883,4.587180359898571e-05
TC_green_mean_2020_autumn,0.00036890422068340073,7.221380564223484e-05
B05_min_2020_spring,0.00036709471266608656,3.241515571829652e-05
B05_q25_2020_summer,0.00036178626410957965,9.088084922249647e-06
IRECI_q75_2021_autumn,0.00036151881610920383,2.2383184134473137e-05
IRECI_median_2021_autumn,0.00035945714806258816,1.7709180006375758e-05
NDRE1_q25_2020_autumn,0.000352282217768692,5.7898697409025136e-05
NDVI_std_2021_summer,0.00035177067718650257,0.0005701904169575549
B07_max_2020_autumn,0.0003491394044123168,6.0617463889376916e-05
IRECI_median_2020_summer,0.0003480529581647203,6.712044516217995e-05
TC_bright_mean_2021_autumn,0.0003479993804372435,5.846680597036759e-05
B06_max_2021_spring,0.00034275432060137945,9.39899798516222e-05
B05_max_2021_summer,0.00034030654993733034,7.873077265027727e-05
NDRE2_q75_2021_autumn,0.000331892785150741,5.294692693708535e-05
SAVI_median_2020_summer,0.0003278963940542834,1.5219153965856763e-05
NDVI_mean_2021_summer,0.0003268037865211311,3.199537758212941e-05
CRI1_q75_2021_spring,0.00032592267054865065,0.00022429195403186482
IRECI_mean_2021_autumn,0.00032550677991901217,5.155591473373807e-05
NDRE1_q25_2020_summer,0.00032163510855809374,4.559971130239488e-05
CRI1_mean_2020_spring,0.00032036243611917775,3.56608022748708e-05
IRECI_median_2020_spring,0.000319317485409365,2.7755034301545485e-05
CRI1_mean_2021_spring,0.0003188732697823049,2.6650254309747893e-05
NDRE2_std_2021_autumn,0.0003182282760600212,4.876441668984365e-05
CRI1_median_2020_autumn,0.00031672868020763784,3.264534150422408e-05
B8A_q25_2020_autumn,0.000316282066242346,1.3397859424548138e-05
NDVI_median_2020_summer,0.0003141014119226737,3.2850689996639383e-06
NDVI_q75_2021_spring,0.0003120712678817232,2.3525050081167392e-05
IRECI_mean_2021_spring,0.0003014474966447726,1.6897799036964413e-05
B06_std_2021_summer,0.00030048782568418514,7.318875881337752e-05
NDVI_std_2020_autumn,0.0002982739690184921,1.3257691772718853e-05
SAVI_median_2020_spring,0.00029732392403739966,4.763629474075838e-05
SAVI_q25_2021_spring,0.0002969243790148883,5.444783793241404e-05
NDRE1_mean_2021_spring,0.0002953738290227455,1.92127965015758e-05
NDRE2_q25_2020_autumn,0.0002950462651524581,0.00015764514843617195
B8A_min_2021_autumn,0.00029424297457144216,0.00013326059816524434
B07_std_2020_spring,0.00029421119284670877,3.2278963784474095e-05
TC_green_mean_2020_spring,0.000294137868170008,3.5752336202014144e-05
NDRE2_mean_2020_summer,0.0002896058176448853,9.329837565230679e-05
NDRE2_q75_2020_autumn,0.00028767712504884635,4.114529585606837e-05
NDTI_q75_2020_summer,0.0002872105858010195,0.00011650301155805655
TC_bright_std_2020_spring,0.00028496826139097947,3.157620416485198e-05
SAVI_mean_2020_spring,0.00027575571161827145,1.0863490259495795e-05
B07_min_2021_autumn,0.0002700609363466648,1.8930203022515642e-05
NDRE2_median_2021_summer,0.00026880971306519896,2.9100030205437228e-05
B06_std_2020_summer,0.00026121724322936135,8.113461997327166e-06
IRECI_q25_2020_autumn,0.0002594903954328265,3.570665479787333e-05
CRI1_mean_2021_summer,0.00025815398602217304,0.00011002457317157168
B06_median_2021_autumn,0.00025579381306647014,1.658512791827649e-05
B06_q25_2020_autumn,0.0002504699531042931,8.017284417240611e-05
CRI1_std_2021_autumn,0.0002492173467999829,6.003327811149052e-05
IRECI_mean_2020_autumn,0.0002468683502377574,9.487595319277147e-06
TC_green_std_2021_autumn,0.00024546695450726,7.808538523926025e-05
NDRE1_std_2021_autumn,0.00023487345654430816,1.9892364283541736e-05
B8A_median_2020_autumn,0.00022768466711238963,4.597770075782147e-05
NDVI_std_2020_summer,0.0002233745757602712,2.226378727866226e-05
SAVI_q25_2021_autumn,0.00022278896401943063,5.2779878658695435e-05
B8A_q75_2021_summer,0.00022271845945235716,3.672771975975607e-05
B05_q25_2020_autumn,0.00021817953716522323,5.804348396226251e-05
NDTI_q75_2020_autumn,0.00021553708520819873,4.223867442246857e-05
NDRE2_mean_2021_summer,0.00021491264969756654,1.4932286065096956e-05
CRI1_q25_2021_autumn,0.00021434696393241026,9.366327312961859e-05
NDRE2_mean_2021_spring,0.0002127209334208032,2.8115011357187625e-05
CRI1_q25_2020_autumn,0.00020674635259521068,3.850145256183195e-05
B07_std_2020_autumn,0.000206184665171009,4.988593123937335e-05
NDVI_q25_2020_autumn,0.00020212410918725907,2.1732531686115634e-05
B8A_max_2021_spring,0.00020071514725435632,2.233022370204182e-05
NDVI_q75_2020_autumn,0.0001991185516579582,2.552798229766959e-05
B06_mean_2020_autumn,0.00019841222546064982,4.685953399375973e-05
NDRE1_std_2020_spring,0.00019660522914222156,3.4491796591468074e-05
B8A_mean_2020_autumn,0.00019637491281151073,3.700645759764988e-05
NDTI_std_2021_autumn,0.00019625763150676878,3.573922312224119e-05
B8A_std_2020_autumn,0.00019505280172386433,7.9020018792609e-05
B8A_mean_2021_autumn,0.00019491096987367396,5.138440483221353e-05
CRI1_mean_2020_autumn,0.00019051101788129335,2.2538049285486423e-06
B07_mean_2021_autumn,0.0001805433755999175,3.193747136610019e-05
SAVI_mean_2021_spring,0.00017521349877539874,5.6070970815378306e-05
NDVI_median_2020_autumn,0.00017488979028671783,2.647890448760897e-05
B8A_mean_2021_spring,0.00017458748814880298,1.1919606531471871e-05
IRECI_mean_2020_spring,0.00016851253281383963,2.0968752470536127e-05
NDRE1_median_2020_summer,0.0001674096050273318,1.2761903882816478e-05
B06_q25_2021_summer,0.00016129517599479856,3.172310198850551e-05
B05_std_2020_autumn,0.00015869687309436978,7.220311303721824e-05
NDVI_mean_2021_autumn,0.00015825615900818177,4.477929250350611e-05
B06_std_2020_autumn,0.00015628112245450834,3.3918952669692384e-05
B8A_median_2020_spring,0.00015600945759349413,0.00010587894979773054
IRECI_q75_2020_summer,0.00015203860597094257,3.813861431816968e-05
B06_q25_2020_summer,0.00014965795637200685,1.0293676310908106e-05
IRECI_q25_2021_summer,0.00014850735885622393,4.494379906573163e-05
B07_std_2020_summer,0.00014817947353662486,5.7447283399908874e-05
B06_median_2020_spring,0.0001445780594501548,4.5937814521266994e-05
TC_bright_std_2021_spring,0.00014314500365827007,2.4762670690908807e-05
B07_min_2021_summer,0.00014111177854336798,1.6420742780125335e-05
B8A_std_2021_spring,0.000139481001506477,3.876805494239677e-05
TC_bright_std_2020_summer,0.00013840431976715659,5.2605595180836685e-05
B05_mean_2020_autumn,0.00013810077886426222,1.706421113473328e-05
TC_bright_mean_2020_summer,0.00013715281222174505,6.42217275652513e-05
B8A_q75_2020_autumn,0.00013504350872802404,2.260627643351459e-05
B06_q25_2020_spring,0.00013271095188316373,3.170545623948814e-05
B8A_q25_2021_summer,0.00013267014467007363,0.00011843700822141371
B8A_mean_2021_summer,0.00012847119536951723,2.5834697319040266e-05
B07_median_2020_autumn,0.000127388663018387,1.1685873984996565e-05
SAVI_std_2020_spring,0.0001256327797202935,2.786417616005718e-05
IRECI_q25_2021_spring,0.0001254006850582856,1.9952125795058775e-05
IRECI_std_2021_summer,0.00012526436483787742,4.418651165261363e-05
B8A_max_2021_autumn,0.0001246271660951074,3.682738989304777e-05
B07_q25_2020_autumn,0.00012257611527070425,2.345119521537373e-05
B07_q25_2020_spring,0.00011923033293777714,3.518070749635037e-05
IRECI_q25_2020_summer,0.00011518519902153912,3.721474482001604e-05
B06_mean_2021_spring,0.00011321572355830571,8.967150725266717e-06
B8A_std_2020_summer,0.00010975804056156946,4.071414876188182e-05
B05_mean_2020_summer,0.00010485205552146493,2.4411586695241455e-05
B05_min_2020_summer,0.00010221178518654561,2.468992591822134e-05
B05_max_2020_spring,0.00010142969883294069,1.9928026290719713e-05
B8A_median_2020_summer,9.788366162699624e-05,4.928544329213384e-05
TC_bright_std_2021_summer,9.682262562771271e-05,3.491857039117425e-05
B06_std_2021_autumn,9.588785554322705e-05,2.6807833943853887e-05
B8A_median_2021_summer,9.347405238972299e-05,2.846878996230281e-05
B06_q75_2020_spring,9.171689724955338e-05,8.697088586244953e-05
B07_q75_2021_summer,9.155852938373214e-05,2.3327268943508816e-05
SAVI_std_2020_autumn,8.944107075855208e-05,2.0830920259846237e-05
NDRE2_median_2020_summer,8.823403988752106e-05,1.4655914456184508e-05
B8A_mean_2020_spring,8.766633559572264e-05,2.0019336108781092e-05
B8A_std_2021_summer,8.48774674691762e-05,3.3343464012398074e-05
B07_q75_2020_summer,8.260226502535921e-05,3.4690531255650003e-06
NDRE1_std_2020_summer,8.195584630010799e-05,1.2840272523749116e-05
B8A_max_2020_spring,8.026672547027196e-05,2.345775894537458e-05
CRI1_mean_2021_autumn,7.470029664669031e-05,3.620459122448403e-05
B07_std_2021_autumn,7.227747498791033e-05,2.9236141604932535e-05
B06_q25_2021_spring,7.203912726061468e-05,1.7132247413370513e-05
B8A_q25_2020_summer,6.836871769644315e-05,5.169491660373666e-05
TC_green_std_2020_autumn,6.81630798980241e-05,2.9522251120237858e-05
B07_max_2021_spring,6.789032485717457e-05,2.1888430371851842e-05
B06_max_2020_summer,6.734855075044936e-05,3.7706511336772425e-05
NDVI_mean_2020_autumn,6.371154150575098e-05,3.7514321025971883e-06
B06_mean_2020_spring,6.142918021042239e-05,7.0876158281429994e-06
SAVI_mean_2020_summer,5.978736479968679e-05,2.4382721949628214e-05
NDVI_q25_2021_autumn,5.679013624548812e-05,3.232698797379549e-05
B05_finite_frac_2021_summer,5.3618288275325554e-05,1.4249163096260883e-05
B07_max_2020_summer,5.143915920180486e-05,4.939937794112344e-05
B8A_max_2020_summer,5.1382733393482795e-05,1.34371709551251e-05
B8A_q25_2021_autumn,5.1200675413272854e-05,1.0380709291334643e-05
B07_std_2021_spring,4.4573064340839665e-05,4.6523414331278754e-05
B06_mean_2021_autumn,4.4564712812000806e-05,7.551891442550064e-05
B8A_median_2021_autumn,4.239883075881264e-05,9.930462354907884e-06
B07_median_2020_summer,4.091851066541826e-05,3.2701753791322774e-05
SAVI_q25_2020_spring,4.081462071951295e-05,2.4533214319836106e-05
B07_q25_2020_summer,4.0553484327484256e-05,3.977206783556585e-05
B07_min_2020_summer,3.243374655792497e-05,3.207982486361497e-05
B8A_max_2020_autumn,3.1201573906384596e-05,7.184477955735423e-06
B06_q75_2020_autumn,3.0352407624500977e-05,1.6625652881259314e-05
IRECI_mean_2020_summer,2.7303503185138744e-05,1.6288509637179707e-05
B07_q25_2021_spring,2.3379423370532375e-05,3.2089475506436035e-05
SAVI_q75_2020_summer,2.0212885366836335e-05,2.15866524353322e-05
TC_bright_std_2021_autumn,1.3556188329211238e-05,3.422171918897254e-05
B07_q75_2020_spring,1.29938659132837e-05,1.7074852722238618e-05
B8A_mean_2020_summer,1.230097454470632e-05,1.2273180101095456e-05
B07_median_2021_summer,1.1045159250877568e-05,5.1076901309412745e-06
B07_max_2021_summer,9.870945631577458e-06,6.85990367857763e-05
CRI1_std_2021_spring,8.972859459814112e-06,3.885097356188124e-05
B07_mean_2020_spring,7.632368435335954e-06,4.99693618991595e-06
B05_finite_frac_2020_autumn,7.470901011423041e-06,4.082803388023541e-06
B05_finite_frac_2020_summer,6.351864549225539e-06,1.2953275914722422e-06
B07_finite_frac_2021_autumn,4.820486521913321e-06,2.7380516592212384e-06
B05_finite_frac_2020_spring,4.71789121144391e-06,1.0074961137638593e-06
B06_finite_frac_2020_spring,4.318978328902527e-06,7.317856014987748e-08
B06_finite_frac_2021_summer,3.6624146301234006e-06,4.695455500216523e-07
NDRE1_median_2021_summer,3.2259610338221853e-06,0.00046256832372012737
B05_mean_2021_autumn,2.8597896287359723e-06,1.889553244581877e-05
CRI1_q75_2020_summer,2.416170551522434e-06,9.155043523573733e-05
NDRE2_q25_2020_summer,1.4825538912817866e-06,2.7519781973846016e-05
B07_finite_frac_2021_spring,1.1298772930971406e-06,1.7463778683192312e-07
B06_finite_frac_2020_summer,9.108003485488089e-07,7.88845822771568e-08
B07_finite_frac_2020_autumn,5.672006879731128e-07,2.909817663785313e-07
B07_finite_frac_2020_summer,4.851368196797287e-07,2.8534081847585484e-07
B06_finite_frac_2020_autumn,9.482598917198715e-08,8.319295694972597e-07
B8A_finite_frac_2021_spring,0.0,0.0
B8A_finite_frac_2020_summer,0.0,0.0
B8A_finite_frac_2021_summer,0.0,0.0
B8A_finite_frac_2020_spring,0.0,0.0
B8A_finite_frac_2021_autumn,0.0,0.0
B8A_finite_frac_2020_autumn,0.0,0.0
B07_finite_frac_2020_spring,0.0,0.0
B05_std_2020_spring,-3.3866794936221467e-06,4.2295532934543536e-05
B06_finite_frac_2021_autumn,-3.868668232357801e-06,2.587297433196623e-06
B07_finite_frac_2021_summer,-4.5478914795227254e-06,3.1901872280373355e-07
B06_finite_frac_2021_spring,-7.107068357233477e-06,1.9809448986710085e-06
NDRE1_mean_2021_summer,-7.197264327037563e-06,3.6033572559001626e-05
B07_q75_2021_spring,-7.843087155216347e-06,3.0834549262147575e-05
B05_finite_frac_2021_autumn,-8.61861400140255e-06,7.741709840862682e-06
NDRE1_mean_2020_autumn,-8.945207014813642e-06,2.0853762489105375e-05
B8A_std_2021_autumn,-1.0147252398747439e-05,2.962503654665546e-05
NDRE1_mean_2021_autumn,-1.0487969089201243e-05,2.3360692283668474e-05
B8A_q75_2020_summer,-1.0636882817771642e-05,9.566724275726404e-06
B05_finite_frac_2021_spring,-1.2400150319447079e-05,4.549503107104706e-06
IRECI_q75_2020_spring,-1.5553035006443672e-05,7.105456646440197e-05
NDVI_q75_2021_summer,-1.647589092201862e-05,9.14141302040676e-05
B07_mean_2021_spring,-1.6902830573280642e-05,2.1170582315942684e-05
SAVI_mean_2021_autumn,-2.5944092896616294e-05,5.7982237045860854e-05
