feature,importance_mean,importance_std
NDVI_std_2020_autumn,0.00017426411310831705,0.0002662817846445761
BSI_q75_2021_spring,0.00016985336939493814,0.00012728994237469574
B08_finite_frac_2021_autumn,0.000156402587890625,0.0002196871640228854
B05_finite_frac_2021_spring,0.00015314420064290365,4.296171514707194e-05
B08_median_2021_summer,0.00015046199162801108,3.602785100895923e-05
B11_mean_2021_summer,0.00014859437942504883,0.00034101723647565383
NDRE1_mean_2020_summer,0.00014613072077433267,4.2366460852309026e-05
B12_finite_frac_2021_spring,0.00013860066731770834,2.671322688369961e-05
B8A_std_2021_autumn,0.00013492504755655924,0.00015101717374606534
NDRE1_median_2020_summer,0.00013361374537150064,0.00019394548075878356
B07_finite_frac_2021_spring,0.00013321638107299805,2.0267507517459357e-05
B04_std_2020_autumn,0.00012820959091186523,0.0003242515940500927
LBP_u8_5_2020_summer,0.00010140736897786458,0.0007779854170366499
NDBI_q75_2021_summer,9.576479593912761e-05,7.13574953490939e-05
B06_q75_2021_spring,9.298324584960938e-05,0.00031949939958877846
B06_mean_2021_autumn,8.813540140787761e-05,1.858475840222647e-05
NDRE1_q75_2020_autumn,8.491675059000651e-05,0.00027799938736142854
B08_max_2021_spring,8.461872736612956e-05,0.0009851068321994018
NBR_q25_2021_autumn,8.183717727661133e-05,0.00029357419727237883
NDBI_mean_2021_autumn,8.12212626139323e-05,6.976402781865883e-05
B04_finite_frac_2020_spring,8.036692937215169e-05,5.794786194865679e-05
B08_q25_2020_autumn,7.981061935424805e-05,8.318179299515479e-05
B08_finite_frac_2020_spring,7.915496826171875e-05,6.631066066758434e-05
TC_wet_mean_2020_summer,7.710854212443034e-05,7.524606337410237e-05
NDBI_q25_2021_autumn,7.387002309163411e-05,0.00018215682209747895
B06_max_2021_spring,7.277727127075195e-05,0.00036379934074228084
LBP_entropy_2020_spring,7.239977518717448e-05,0.00011096415289179845
NDRE2_q75_2021_spring,7.039308547973633e-05,0.0008196082146522906
B07_std_2020_summer,7.013479868570964e-05,0.0001602343240039957
B07_median_2021_spring,6.928046544392903e-05,8.957931455100662e-05
NDWI_mean_2021_spring,6.536642710367839e-05,0.00010947256251909527
B05_finite_frac_2021_autumn,6.37372334798177e-05,6.866298706134386e-05
B8A_q25_2020_spring,6.192922592163086e-05,0.00012973378713388708
B08_q75_2021_summer,5.8531761169433594e-05,0.00029230881077382603
NDMI_q25_2020_summer,5.543231964111328e-05,0.00033064867848612867
B11_q75_2021_summer,4.903475443522135e-05,0.00016194894837976903
B06_finite_frac_2021_autumn,4.798173904418945e-05,9.111524806555909e-05
NBR_q25_2020_spring,4.764397939046224e-05,0.0003188409780070636
NDVI_q75_2021_summer,4.365046819051107e-05,0.00015818572890894083
NDVI_q25_2021_autumn,3.832578659057617e-05,0.0001187030952710081
B11_max_2021_autumn,3.5762786865234375e-05,0.00010365136331307335
NDWI_mean_2020_summer,3.316005071004232e-05,0.00012632130113818192
B07_max_2020_autumn,2.962350845336914e-05,0.00020003557369543184
B07_finite_frac_2020_autumn,2.7020772298177082e-05,1.0940912014528169e-05
B02_finite_frac_2020_summer,2.6245911916097004e-05,3.558932507653339e-05
NDVI_q25_2020_summer,1.9371509552001953e-05,5.14703277766454e-05
B08_finite_frac_2020_summer,1.8596649169921875e-05,1.2755951022525248e-06
B11_finite_frac_2020_autumn,1.7702579498291016e-05,5.870479589183123e-05
B05_finite_frac_2021_summer,1.6391277313232422e-05,2.185684254436981e-06
NDBI_q25_2021_spring,1.5536944071451824e-05,0.00020606999131926457
NDBI_mean_2021_spring,1.0768572489420572e-05,0.00014013930718485498
B11_finite_frac_2021_summer,1.045068105061849e-05,5.6170504213032425e-06
NDWI_q75_2021_autumn,1.0311603546142578e-05,0.000311261211495682
B08_finite_frac_2020_autumn,9.238719940185547e-06,9.504309028863066e-05
B07_q25_2020_spring,8.4837277730306e-06,0.00013587412151459062
B03_finite_frac_2020_summer,7.510185241699219e-06,1.7126839190354724e-05
NBR_median_2021_summer,5.563100179036458e-06,0.00011846394117321107
B8A_finite_frac_2021_autumn,5.543231964111328e-06,1.8445944348877004e-05
B11_finite_frac_2021_autumn,5.304813385009766e-06,1.3644734372630612e-05
B06_finite_frac_2021_summer,4.192193349202474e-06,3.7861332448813407e-06
B12_finite_frac_2021_summer,2.562999725341797e-06,6.326708526647352e-07
B08_finite_frac_2021_summer,2.463658650716146e-06,5.1420567735860324e-05
B08_q25_2021_summer,1.7881393432617188e-06,0.00012543656469873936
B05_finite_frac_2020_summer,1.6490618387858074e-06,4.122738377742422e-06
B8A_finite_frac_2020_spring,1.3510386149088542e-06,8.662359428237844e-06
B12_finite_frac_2020_spring,7.549921671549479e-07,1.3015515802313789e-05
B8A_min_2021_spring,-9.934107462565105e-08,0.00014375879453593554
B06_finite_frac_2020_summer,-7.947285970052084e-07,1.1058584888836341e-06
B06_finite_frac_2020_spring,-1.1920928955078125e-06,7.512234857208141e-06
B07_finite_frac_2020_summer,-1.4702479044596355e-06,1.3070809208074034e-06
B8A_finite_frac_2020_summer,-1.5099843343098958e-06,2.680368734048216e-06
B11_finite_frac_2020_summer,-1.5298525492350261e-06,2.7673221185175816e-07
B8A_finite_frac_2021_spring,-1.6887982686360676e-06,1.5629328461041042e-05
B12_finite_frac_2020_summer,-2.1457672119140625e-06,2.969882796773083e-06
B03_finite_frac_2021_summer,-2.2649765014648438e-06,1.1632021157959787e-05
B11_finite_frac_2020_spring,-4.967053731282552e-06,7.155923139775411e-06
B07_finite_frac_2020_spring,-7.271766662597656e-06,4.488985629978831e-06
B07_finite_frac_2021_summer,-7.64926274617513e-06,2.200444045696407e-06
B04_finite_frac_2020_summer,-7.947285970052084e-06,5.603541111223103e-06
B05_finite_frac_2020_spring,-8.126099904378256e-06,9.256498772292537e-06
B04_finite_frac_2021_summer,-8.463859558105469e-06,8.098485227895591e-06
NDMI_mean_2020_autumn,-9.834766387939453e-06,0.00011293930495941334
NDMI_q25_2021_spring,-9.914239247639975e-06,0.00018454369589569826
B12_finite_frac_2020_autumn,-1.1006991068522135e-05,1.7492335687160263e-05
B8A_finite_frac_2021_summer,-1.1444091796875e-05,4.28601192196014e-06
BSI_mean_2021_spring,-1.6927719116210938e-05,2.6207388036891693e-05
LBP_u8_4_2021_autumn,-1.7881393432617188e-05,0.00019086234357537123
B03_finite_frac_2020_spring,-2.0345052083333332e-05,4.3854582929244755e-05
B04_finite_frac_2020_autumn,-2.0821889241536457e-05,3.25283880717434e-05
NDBI_q25_2020_summer,-2.4199485778808594e-05,0.0003657223786842674
B04_mean_2020_summer,-2.505381902058919e-05,0.00026179700934882133
NDVI_median_2020_spring,-3.053744633992513e-05,0.0001334633432730421
NDRE2_mean_2021_spring,-3.2564004262288414e-05,0.0001328908810395782
B06_q25_2021_autumn,-3.8405259450276695e-05,0.0002892657905637897
B05_finite_frac_2020_autumn,-4.0411949157714844e-05,3.8072487262824874e-05
B03_finite_frac_2020_autumn,-4.116694132486979e-05,2.197341934636978e-05
B06_finite_frac_2020_autumn,-4.220008850097656e-05,3.9832049796122725e-05
B8A_max_2020_spring,-4.293521245320638e-05,0.00029424848707835795
B03_std_2020_autumn,-4.8061211903889976e-05,0.00026858644977746204
B8A_finite_frac_2020_autumn,-5.2710374196370445e-05,3.9600228297544105e-05
B12_finite_frac_2021_autumn,-5.414088567097982e-05,5.908630079196656e-05
NDMI_median_2021_autumn,-5.5730342864990234e-05,7.08212714227354e-05
NDVI_iqr_2020_spring,-5.835294723510742e-05,0.00021914171101144268
B02_finite_frac_2020_spring,-5.9942404429117836e-05,7.236688483921277e-05
TC_bright_std_2020_summer,-7.204214731852214e-05,0.00036275126731411856
NDVI_q75_2020_spring,-7.52409299214681e-05,0.0003598870417104635
TC_wet_std_2021_spring,-8.255243301391602e-05,0.0007956328071169187
NDRE1_mean_2020_autumn,-9.532769521077474e-05,0.00015098270535121035
BSI_q75_2021_autumn,-9.592374165852864e-05,6.388374799977132e-05
LBP_u8_5_2020_autumn,-9.604295094807942e-05,0.001134339051351406
NDBI_median_2020_summer,-9.66787338256836e-05,6.51533025539567e-05
B02_finite_frac_2020_autumn,-9.767214457194011e-05,5.350165359550174e-05
NDWI_q75_2020_summer,-0.00010289748509724934,0.00027232371088285366
B07_finite_frac_2021_autumn,-0.00010339419047037761,7.235673822350374e-05
NDBI_median_2020_autumn,-0.00010959307352701823,0.00012719894053615053
NDBI_mean_2020_autumn,-0.00011098384857177734,0.00010208718433870934
SAVI_q75_2020_summer,-0.00011565287907918294,4.5899558548244984e-05
B8A_mean_2021_spring,-0.000125885009765625,9.02151430010101e-05
BSI_q25_2021_autumn,-0.00012769301732381186,0.00038527007975908215
B07_mean_2021_autumn,-0.0001341104507446289,9.537387617509391e-05
NDWI_mean_2020_spring,-0.00013788541158040365,0.00016123983935676945
B02_finite_frac_2021_spring,-0.00013909737269083658,0.00028559454398979615
SAVI_mean_2020_summer,-0.00014156103134155273,0.00015526922635121453
B8A_q75_2020_autumn,-0.0001504818598429362,0.00025051227037695747
B03_median_2020_summer,-0.00015467405319213867,4.9169243974220136e-05
B8A_std_2021_summer,-0.00015999873479207358,0.000227014201129356
B08_mean_2020_spring,-0.0001602768898010254,0.00011491244788267561
B07_mean_2021_spring,-0.00016089280446370444,3.7623370056914835e-05
NDMI_median_2020_autumn,-0.00016266107559204102,0.00022489514659868008
SAVI_q25_2020_spring,-0.00016282002131144205,0.00018829943022448953
B12_min_2021_summer,-0.00016293923060099283,0.0003463236072107102
NDVI_std_2020_spring,-0.00017517805099487305,0.0001882123476902398
NDBI_mean_2021_summer,-0.00017662843068440756,0.00018960822006390608
B11_min_2021_autumn,-0.00019339720408121744,0.0003348621314345619
B04_finite_frac_2021_spring,-0.00019971529642740885,7.976407102761386e-05
NDWI_mean_2020_autumn,-0.00020899375279744467,0.0001069053831664339
B06_median_2021_summer,-0.00021010637283325195,0.00033214536637358853
NDRE1_q25_2020_summer,-0.00021098057428995767,5.984405939549044e-05
LBP_u8_6_2020_spring,-0.00023239850997924805,0.0003473619024014475
NDWI_q75_2020_spring,-0.0002327561378479004,0.0007483264711849911
BSI_q25_2020_spring,-0.00023357073465983072,0.000216311928711361
NBR_median_2021_spring,-0.00024503469467163086,0.00018382625838475207
NDVI_mean_2020_summer,-0.0002599159876505534,7.994298167305826e-05
B12_median_2021_autumn,-0.000260015328725179,8.792429738021203e-05
B07_min_2021_autumn,-0.0002605319023132324,0.00016976216934940354
SAVI_q25_2020_summer,-0.0002638498942057292,7.899546287230908e-05
NDMI_median_2020_spring,-0.0002639492352803548,0.000163722580566929
NDWI_std_2021_autumn,-0.00026647249857584637,0.0003440130885653929
B07_median_2021_autumn,-0.00026786327362060547,0.0002710515306564891
NDWI_q75_2020_autumn,-0.0002695520718892415,0.00021942328473760053
B12_std_2021_autumn,-0.0002709229787190755,0.00015970632242358565
NDMI_median_2021_summer,-0.00027740001678466797,0.00016145799943193898
NDRE2_mean_2020_summer,-0.0002842148145039876,0.00022505000764780738
BSI_q25_2021_spring,-0.0002859632174173991,0.00013237861358141273
B08_finite_frac_2021_spring,-0.00028653939565022785,0.0002559688249949631
B8A_q25_2021_spring,-0.00029021501541137695,0.00011170668450741022
B05_max_2021_spring,-0.0002929965655008952,0.00035889772739122706
BSI_median_2021_spring,-0.00030159950256347656,8.749565291794851e-05
NBR_q25_2020_summer,-0.0003083944320678711,0.0004039057843606315
SAVI_mean_2020_spring,-0.0003101627031962077,0.0004104571467914145
B05_std_2021_spring,-0.00032522281010945636,0.00030586867604009624
LBP_u8_7_2020_summer,-0.00033217668533325195,0.0009372177345124709
B07_std_2021_summer,-0.00033388535181681317,0.0007175622023732071
LBP_u8_0_2021_spring,-0.00033481915791829425,0.00025728861793317473
BSI_q75_2020_autumn,-0.0003405610720316569,7.523073280172136e-05
B06_median_2021_autumn,-0.0003430644671122233,9.802399381700771e-05
NDRE1_q25_2021_summer,-0.0003432631492614746,0.0006509394320414438
SAVI_q25_2021_summer,-0.0003432830174763997,0.00014987676391912342
NDMI_mean_2021_autumn,-0.00035011768341064453,0.0001627255780783591
SAVI_mean_2021_spring,-0.0003578066825866699,0.00020680984582179893
B03_q75_2020_autumn,-0.00036321083704630536,0.0011587171809763813
B03_mean_2021_autumn,-0.0003669460614522298,0.0001725495363872977
B03_mean_2020_autumn,-0.00037852923075358075,0.00027679555630808156
NDMI_q25_2021_summer,-0.00038047631581624347,0.0003986566984044685
B04_std_2020_summer,-0.00038184722264607746,0.0001356883675930783
B11_q75_2021_autumn,-0.00038631757100423175,0.00011336096570984346
NDVI_mean_2020_spring,-0.00038874149322509766,0.00017880894733468387
NDVI_mean_2021_spring,-0.00039706627527872723,0.00035038786783559854
NBR_mean_2020_summer,-0.00039772192637125653,0.0002635354299518005
NBR_mean_2020_spring,-0.0004050731658935547,9.100012462844143e-05
LBP_u8_1_2020_autumn,-0.00040529171625773114,0.0011609977214966473
LBP_u8_1_2021_summer,-0.0004214048385620117,0.00031311401041039035
NDMI_median_2020_summer,-0.0004279017448425293,0.0004159921618812476
NBR_q25_2021_spring,-0.0004297494888305664,0.0005208936242796088
B03_finite_frac_2021_spring,-0.00043024619420369464,9.115973075955919e-05
B06_q75_2020_spring,-0.0004489223162333171,6.660223350963391e-05
LBP_u8_9_2021_summer,-0.00045214096705118817,0.0006168739842575574
B07_median_2020_spring,-0.0004647970199584961,0.000284111906853989
B8A_median_2021_autumn,-0.0004685521125793457,0.00044369089029147385
NDRE2_q25_2021_spring,-0.00046896934509277344,0.00018488590915981143
NDWI_median_2020_autumn,-0.00047079722086588543,0.00020204483137848428
NDRE1_q25_2020_autumn,-0.0004718104998270671,3.3562208211269855e-05
B12_std_2020_autumn,-0.00048031409581502277,0.0002251417917021147
B08_q25_2020_spring,-0.00048162539800008136,4.047198783824048e-05
B08_std_2021_autumn,-0.00048436721165974933,8.981672186742092e-05
B04_q75_2020_summer,-0.0004847248395284017,0.00012011277365932944
NDVI_q25_2020_spring,-0.0004955728848775228,0.00025830612201999483
BSI_mean_2020_summer,-0.0005015134811401367,6.028227266996276e-06
B03_std_2021_summer,-0.0005041360855102539,0.00023351226009839902
LBP_u8_0_2020_spring,-0.0005044738451639811,0.0005787192273152882
B03_std_2021_autumn,-0.0005115667978922526,0.0004917696917124047
LBP_u8_3_2021_autumn,-0.0005156993865966797,0.000846076811491976
NDRE1_median_2020_spring,-0.0005324085553487142,0.0001421060429983911
B08_std_2020_summer,-0.0005340576171875,0.00021180570695793473
B04_mean_2020_spring,-0.0005373557408650717,0.0004256512465823032
LBP_entropy_2021_spring,-0.0005435546239217123,0.0004131006318446261
BSI_q75_2020_summer,-0.0005563894907633463,0.00015405832814088593
B06_max_2020_spring,-0.0005576213200887045,1.93104535736173e-05
NDWI_std_2020_autumn,-0.0005655288696289062,0.0001706452839410944
B8A_std_2020_spring,-0.0005703171094258627,0.0006580358116184983
B07_mean_2021_summer,-0.0005729595820109049,7.873549220732444e-05
NDWI_median_2021_spring,-0.0005817015965779623,0.00020778880946732686
B03_std_2020_summer,-0.0005953311920166016,2.7353575270627542e-05
NDWI_median_2020_spring,-0.0005966623624165853,0.00027667948934310304
B05_std_2021_autumn,-0.0005967020988464355,0.0002743216644564866
B06_std_2020_spring,-0.0005969206492106119,0.00021686080776524185
NDWI_mean_2021_autumn,-0.0006012916564941406,0.00031854285115692765
B06_max_2020_autumn,-0.0006141463915506998,2.6967938394542167e-05
NBR_q75_2020_summer,-0.0006185571352640787,0.0002907612092298326
B8A_mean_2020_autumn,-0.0006329615910847982,0.0002821366718656732
B03_max_2020_summer,-0.0006365378697713217,0.0003602098938637
NDBI_median_2020_spring,-0.000639955202738444,7.961140417773083e-05
LBP_u8_2_2021_summer,-0.0006415247917175293,0.0002924366709753428
B07_max_2020_spring,-0.0006456375122070312,0.00015933931067590534
B04_std_2021_autumn,-0.0006465117136637369,0.001226677468508862
BSI_median_2021_summer,-0.0006552537282307943,4.443734028798506e-06
NDVI_iqr_2021_autumn,-0.0006558696428934733,0.0003314118673002181
B03_max_2021_spring,-0.0006560881932576498,0.00016958872586334537
B08_std_2020_spring,-0.0006593068440755209,0.00020778162260383636
NDVI_std_2021_autumn,-0.0006641348203023275,0.00014376573048900432
NDMI_q25_2020_autumn,-0.0006742278734842936,0.0001805416873693031
B12_max_2020_summer,-0.000678102175394694,0.00021957471141941654
LBP_u8_9_2021_spring,-0.0006825129191080729,0.0006633013125317441
B07_mean_2020_spring,-0.0006847580273946127,0.00031245531898408763
LBP_u8_0_2021_summer,-0.0006899833679199219,0.00024043596614595986
B8A_mean_2020_spring,-0.0006973942120869955,0.00015805099161683603
B03_q75_2020_spring,-0.0007037123044331869,0.00010272942326272951
SAVI_std_2021_autumn,-0.0007084012031555176,0.000391799645738382
NDBI_q75_2020_autumn,-0.0007137656211853027,0.0003115166417536014
B06_min_2021_spring,-0.0007232228914896647,0.00022440476887346548
NDWI_std_2021_summer,-0.0007316668828328451,0.00038787754937982095
NDRE2_mean_2020_autumn,-0.0007357001304626465,0.00031324865176499226
TC_green_std_2021_spring,-0.0007418990135192871,0.00047971567661351367
B8A_q25_2020_autumn,-0.0007494489351908366,0.00019093307198337757
LBP_u8_6_2021_autumn,-0.0007549524307250977,0.0008285311710649602
NBR_q75_2020_autumn,-0.0007567008336385092,0.00042497049008214424
LBP_u8_3_2020_spring,-0.0007677872975667318,0.0008868002490530742
NDWI_std_2021_spring,-0.0007730523745218912,0.00018617763930472276
NBR_mean_2021_autumn,-0.0007945895195007324,0.00027261111162396996
NBR_q75_2021_autumn,-0.0008094509442647299,0.00013395981216868897
B08_std_2021_summer,-0.0008136828740437826,0.00017264973712070395
BSI_q75_2021_summer,-0.0008231997489929199,0.0003218616195480724
B8A_q75_2020_spring,-0.0008388161659240723,0.00016992154884454448
NDBI_median_2021_autumn,-0.0008488098780314127,0.00029255527588868403
NBR_q25_2020_autumn,-0.000854333241780599,0.0002948120058041114
NBR_std_2021_summer,-0.0008547504742940267,0.00014557493274694577
B07_q75_2021_spring,-0.0008576909701029459,3.14646415518171e-05
B11_std_2021_autumn,-0.0008608500162760416,0.0007156223978782686
B07_std_2020_spring,-0.000860889752705892,0.000587028522812522
B8A_min_2020_spring,-0.000864724318186442,0.00024821350012080426
B08_min_2021_spring,-0.0008665919303894043,0.0003008258763150605
NBR_q75_2021_spring,-0.0008872548739115397,0.0005420561101886083
B8A_q25_2021_autumn,-0.0008901755015055338,7.606935744887335e-05
SAVI_median_2020_summer,-0.0009049574534098307,0.00020565728140656855
B07_q75_2020_autumn,-0.000907599925994873,0.00015267136862020693
NDWI_median_2020_summer,-0.0009210109710693359,0.00021089321669922505
BSI_median_2020_summer,-0.0009221434593200684,0.00021108633540831254
B07_mean_2020_autumn,-0.0009225805600484213,8.933320358127281e-06
LBP_u8_1_2021_spring,-0.0009235342343648275,0.00019447008565732008
NDVI_range_2020_summer,-0.0009528001149495443,0.00024318204363950156
NDRE2_q75_2020_spring,-0.0009588797887166342,0.0006171240853273113
LBP_u8_8_2021_summer,-0.0009608864784240723,0.0003067117530248313
B08_std_2021_spring,-0.0009689529736836752,0.00010756941836526782
B08_max_2020_autumn,-0.0009723305702209473,0.00032029836130645264
B8A_min_2020_autumn,-0.0009903113047281902,0.0004892988463479151
NBR_median_2020_summer,-0.000990748405456543,0.00017422028811483204
B07_q75_2021_summer,-0.000991503397623698,0.0005101411188064318
TC_bright_std_2020_autumn,-0.001002947489420573,0.0004860365222168756
LBP_u8_9_2020_summer,-0.0010037620862325032,0.00042795929163706937
NDRE1_mean_2020_spring,-0.0010041594505310059,0.00014998656647764112
B06_median_2020_autumn,-0.0010199546813964844,6.971477754545057e-05
TC_bright_std_2021_summer,-0.0010472536087036133,0.00033672504820127854
LBP_u8_8_2020_summer,-0.0010645389556884766,0.00021878484407921863
BSI_mean_2021_summer,-0.0010735789934794109,8.425646376546065e-05
LBP_entropy_2021_autumn,-0.0010802149772644043,0.00033305477969519784
B08_mean_2021_summer,-0.0010860164960225422,0.0003839830720704992
B07_min_2020_autumn,-0.0010888973871866863,0.00029773321478779796
B07_max_2021_autumn,-0.0010953942934672038,0.000660886382019851
B04_std_2021_spring,-0.001112838586171468,0.00016860328499802003
B06_std_2021_autumn,-0.0011128783226013184,0.0003847171565860624
LBP_u8_4_2021_spring,-0.0011133750279744465,0.00026184898821213345
NBR_q75_2020_spring,-0.0011421442031860352,0.00037021219789443193
B8A_q75_2021_summer,-0.001188039779663086,0.0006763723097468579
NBR_median_2020_autumn,-0.0011930267016092937,5.5085320098568215e-05
NDRE2_median_2021_autumn,-0.0012142062187194824,7.701705874321492e-05
B03_mean_2020_spring,-0.0012260675430297852,0.00016009799450019896
LBP_u8_0_2021_autumn,-0.0012384851773579915,0.0007616818239119365
B07_q25_2021_summer,-0.0012502471605936687,0.0005517577087713057
NDWI_q25_2021_autumn,-0.0012508233388264973,8.900000528975997e-05
B12_std_2021_spring,-0.0012673536936442058,0.00014355149231491164
TC_bright_mean_2020_spring,-0.0012723406155904133,8.461942944500761e-05
B03_q75_2021_autumn,-0.0012735327084859212,0.00017595354627924305
NBR_mean_2021_spring,-0.001294553279876709,0.00014234413662763044
B06_std_2021_summer,-0.001301407814025879,0.0005584213893121229
B8A_median_2021_summer,-0.001322607199350993,0.00015376492247070665
TC_green_mean_2021_spring,-0.0013229648272196453,0.0005610890347798762
NDRE1_q25_2020_spring,-0.0013238191604614258,0.00018144413597552485
LBP_u8_4_2021_summer,-0.001336534818013509,0.0003575045364139035
LBP_u8_9_2020_spring,-0.0013789534568786621,0.00031644673810023177
LBP_u8_8_2021_spring,-0.00139083464940389,0.00023078439363990297
B05_max_2020_summer,-0.001393437385559082,7.730628217448101e-05
LBP_u8_2_2020_summer,-0.0013938148816426594,0.0006369662801104514
B07_median_2021_summer,-0.0013977686564127605,0.0005923662722465338
B06_min_2020_autumn,-0.0014153122901916504,0.00019517566794645622
B12_median_2020_summer,-0.0014567772547403972,9.0440869432961e-05
LBP_u8_0_2020_autumn,-0.0014795263608296712,0.00021619948247172548
NDVI_median_2020_summer,-0.0014908909797668457,0.00016735329194078762
B8A_median_2020_autumn,-0.001509706179300944,0.0002871975050028966
B06_q25_2020_autumn,-0.0015139579772949219,0.00020042767668871525
B12_mean_2021_summer,-0.0015139977137247722,0.000611643786745055
NDRE2_std_2021_summer,-0.0015232165654500325,0.00036736325743135027
B11_min_2021_summer,-0.0015813906987508137,0.0004739185292542147
B07_q75_2020_summer,-0.0015860994656880696,2.858382293424343e-05
B05_max_2021_autumn,-0.0016042192776997883,7.756886477431357e-05
B12_q75_2020_summer,-0.0016229748725891113,0.00024520861635936184
B07_q75_2020_spring,-0.0016437172889709473,0.0004318899777444621
B05_std_2021_summer,-0.0016488035519917805,0.0006654736012516595
B12_min_2021_autumn,-0.0016532341639200847,4.079606905472053e-05
B03_std_2021_spring,-0.0016598701477050781,0.0004792036797382018
B07_max_2021_spring,-0.0016980171203613281,0.00024020607260371896
NDVI_range_2020_autumn,-0.0017047325770060222,0.0010245259239594986
LBP_u8_1_2020_summer,-0.0017161965370178223,0.00021959341827097024
B07_min_2020_summer,-0.0017298062642415364,4.839822119228768e-05
B8A_mean_2021_summer,-0.0017496546109517415,0.00018901098908681037
B06_max_2020_summer,-0.001778105894724528,0.00014522365056571652
B12_q75_2021_summer,-0.0017948746681213379,0.00019351828799100214
LBP_u8_6_2021_spring,-0.001884003480275472,0.000553755222105601
B04_q75_2021_summer,-0.0019193291664123535,0.00014269138668944562
TC_bright_std_2021_autumn,-0.0019306540489196777,0.0003402301868222269
B07_q25_2020_autumn,-0.001958608627319336,0.00039643361854830976
B07_median_2020_autumn,-0.0019792517026265464,4.9636376077706375e-05
B12_median_2020_spring,-0.00198209285736084,0.0001751142873653196
NDVI_range_2021_spring,-0.0019935170809427896,0.0005466809266686569
B07_mean_2020_summer,-0.002019087473551432,0.00013161347428470574
B8A_min_2021_summer,-0.00204773743947347,0.000795406416087226
B8A_max_2021_summer,-0.0020508567492167154,0.00014626361530645576
B07_median_2020_summer,-0.002066453297932943,0.00039858040684982276
B08_min_2021_summer,-0.002084930737813314,0.00030557097011332503
B03_median_2021_spring,-0.002101937929789225,0.00047455850266358874
NDRE2_std_2021_autumn,-0.0021210908889770508,0.00022942807742882474
TC_bright_std_2021_spring,-0.0021510720252990723,0.0005935097139178777
NBR_mean_2020_autumn,-0.0021513899167378745,0.0008331533896956694
B12_median_2021_summer,-0.0021761655807495117,0.0002761171943369024
B05_mean_2020_spring,-0.0021907885869344077,0.00015387550867051788
B12_q25_2021_summer,-0.002194702625274658,0.0004047944852649505
B07_min_2020_spring,-0.002228120962778727,0.000584479066706053
B8A_q25_2021_summer,-0.0022296905517578125,0.0006711522720376355
NDRE2_q75_2020_autumn,-0.0022750099500020346,0.00127754434907161
LBP_u8_3_2020_summer,-0.002307434876759847,0.0013376428400160335
NDRE2_std_2020_autumn,-0.0023883183797200522,9.19758876748359e-05
B07_max_2021_summer,-0.0023998419443766275,0.0003849338667803514
B05_min_2021_summer,-0.0024628043174743652,9.332687864541849e-05
B04_q25_2020_spring,-0.002462883790334066,0.00027260154294903076
LBP_u8_4_2020_summer,-0.0024645328521728516,0.0004239172178245394
LBP_u8_4_2020_autumn,-0.0024676124254862466,0.0005281787503522907
B07_q25_2020_summer,-0.002469440301259359,0.000490574944847642
B04_min_2020_autumn,-0.0025190909703572593,0.00030277542016193923
LBP_u8_5_2021_autumn,-0.0025191307067871094,0.0004938719751456848
B12_mean_2020_spring,-0.002522548039754232,0.00041767959350986865
B03_median_2020_autumn,-0.0025279919306437173,0.00012202456564155113
B03_min_2020_spring,-0.0025574366251627603,0.0001549832429693819
B11_median_2021_summer,-0.002559324105580648,0.0004982281065196694
B06_min_2020_spring,-0.0026191274325052896,0.00022363323990220625
B11_min_2020_summer,-0.002623756726582845,0.0003188045768081119
B8A_max_2020_summer,-0.002686619758605957,0.0008607935247330118
B04_median_2020_summer,-0.0026911099751790366,0.0002772553702867729
NDRE2_q75_2020_summer,-0.0027103622754414878,0.0010033420560344557
B07_q25_2021_autumn,-0.002711216608683268,0.00019509150705666013
LBP_u8_9_2021_autumn,-0.0027147531509399414,0.0004164800670988669
TC_wet_mean_2021_autumn,-0.0027190446853637695,0.0004576591733156534
NDRE2_std_2020_spring,-0.002774953842163086,0.0010771333846577111
B08_min_2021_autumn,-0.0028674801190694175,0.0007507207262610857
B12_min_2020_spring,-0.002918541431427002,0.0004286122469359267
NDVI_range_2020_spring,-0.0029366215070088706,0.000573218659717867
B04_std_2021_summer,-0.0029390652974446616,0.0011585543977570892
B12_q25_2020_autumn,-0.0030505855878194175,0.0002350800758622335
B04_min_2020_summer,-0.003110607465108236,0.00024466771009037784
B8A_median_2020_summer,-0.0031164089838663736,0.0005749250196115996
B08_max_2020_summer,-0.0031810998916625977,0.00037156721246828727
B02_min_2020_autumn,-0.0032732089360555014,0.00017016958252382973
B12_min_2020_summer,-0.003304759661356608,0.00041041095553517187
B12_mean_2020_summer,-0.0033202568689982095,0.0002698889949236702
NDRE2_std_2021_spring,-0.0033295750617980957,0.0005619950674456785
B8A_q75_2020_summer,-0.0033919413884480796,0.0010821375099366924
B8A_mean_2020_summer,-0.0034386118253072104,0.00017456467128635012
B12_max_2021_autumn,-0.0035363038380940757,0.00031554878835866277
B06_min_2020_summer,-0.0036013126373291016,0.00011435838337476378
B11_q25_2021_spring,-0.0036409894625345864,0.00021557496434609693
B07_max_2020_summer,-0.0037235617637634277,0.000950890659519773
B04_mean_2021_spring,-0.0037860472997029624,0.00018140007080860328
NDVI_range_2021_summer,-0.0037864247957865396,0.0008681432428373403
B08_min_2020_spring,-0.003840625286102295,0.0014026599405832327
