model,r2_uniform,r2_weighted,mae_mean_pp,rmse_mean_pp,aitchison_mean,r2_tree_cover,r2_grassland,r2_cropland,r2_built_up,r2_bare_sparse,r2_water,mae_tree_cover_pp,mae_grassland_pp,mae_cropland_pp,mae_built_up_pp,mae_bare_sparse_pp,mae_water_pp,pct_valid_sum,pct_valid_range,pct_fully_valid,mean_sum,std_sum,name,fold,stage,feature_set,arch,activation,norm_type,n_layers,d_model,arch_family,lr,n_features,epochs,elapsed_s
model,0.7526721358299255,0.9120832085609436,3.474537655711174,7.211405783891678,8.279077625325163,0.9341486096382141,0.789181649684906,0.906615674495697,0.9606302380561829,0.07311433553695679,0.8522626161575317,5.546557530760765,6.073068082332611,4.753405228257179,3.8019265979528427,0.19100495846942067,0.48128850758075714,100.0,100.0,100.0,1.0,7.021805004114867e-08,bi_glcm_morph_v2_residual_silu_L16_d256_bn_lr0.0005,1,v7,bi_glcm_morph_v2,residual,silu,batchnorm,16,256,deep,0.0005,1173,754,408.5
model,0.7429897785186768,0.9024763107299805,3.6815714091062546,7.495370507240295,8.703272357804442,0.9347935914993286,0.7486978769302368,0.8902488350868225,0.9620940089225769,0.05892068147659302,0.8631143569946289,5.531388521194458,6.794840842485428,5.255924537777901,3.796963393688202,0.22581666707992554,0.4845070652663708,100.0,100.0,100.0,1.0,6.973998267767456e-08,bi_glcm_morph_v2_residual_silu_L20_d256_bn_lr0.0005,1,v7,bi_glcm_morph_v2,residual,silu,batchnorm,20,256,deep,0.0005,1173,674,447.3
model,0.6966543793678284,0.9055832624435425,3.560379520058632,7.478325068950653,8.663278000783125,0.9299624562263489,0.7657584547996521,0.8997051119804382,0.9614982604980469,-0.2150033712387085,0.8379133343696594,5.582458525896072,6.436291337013245,4.7660451382398605,3.812764957547188,0.22592393215745687,0.5388138350099325,100.0,100.0,100.0,1.0,7.05293672353946e-08,bi_glcm_morph_v2_plain_silu_L5_d2048_bn_lr0.0005,1,v7,bi_glcm_morph_v2,plain,silu,batchnorm,5,2048,wide,0.0005,1173,589,107.1
model,0.7522128224372864,0.9113953113555908,3.5488277673721313,7.176400721073151,8.150563284940189,0.9251241683959961,0.7842001914978027,0.912322998046875,0.9608554840087891,0.024360835552215576,0.9063237309455872,5.97754530608654,6.300801783800125,4.500130191445351,3.937854617834091,0.18457418773323298,0.3920861519873142,100.0,100.0,100.0,1.0,7.0023830289756e-08,bi_glcm_morph_v2_residual_silu_L10_d1024_bn_lr0.0005,1,v7,bi_glcm_morph_v2,residual,silu,batchnorm,10,1024,deep+wide,0.0005,1173,743,312.7
model,0.7551329731941223,0.9131486415863037,3.5619303584098816,7.158789038658142,8.558622060381696,0.927512526512146,0.795287013053894,0.9120115041732788,0.9612360000610352,0.06173950433731079,0.8729431629180908,5.937928333878517,6.140174716711044,4.729120805859566,3.885771706700325,0.2003659727051854,0.478221895173192,100.0,100.0,100.0,1.0,7.057972339907792e-08,bi_glcm_morph_v2_residual_silu_L11_d1024_bn_lr0.0005,1,v7,bi_glcm_morph_v2,residual,silu,batchnorm,11,1024,deep+wide,0.0005,1173,636,294.4
model,0.7260865569114685,0.8968625664710999,3.800787404179573,7.772749662399292,8.589462159111012,0.9268692135810852,0.7385809421539307,0.891232430934906,0.9553959965705872,0.011890709400177002,0.8324788808822632,5.919152870774269,6.8736933171749115,5.170188471674919,4.078361764550209,0.21314211189746857,0.5502011626958847,100.0,100.0,100.0,1.0,7.001960256047823e-08,bi_glcm_morph_v2_residual_silu_L12_d1024_bn_lr0.0005,1,v7,bi_glcm_morph_v2,residual,silu,batchnorm,12,1024,deep+wide,0.0005,1173,630,316.4
model,0.694232165813446,0.940055787563324,1.6797028481960297,4.471604153513908,7.348796523051185,0.9590849280357361,0.8513328433036804,0.6329350471496582,0.951318085193634,0.151433527469635,0.6191501617431641,3.700494021177292,2.2929880768060684,0.43495623394846916,3.146922215819359,0.30027455650269985,0.20259306766092777,100.0,100.0,100.0,1.0,7.542428903661857e-08,bi_glcm_morph_v2_plain_silu_L5_d1024_bn,2,v7,bi_glcm_morph_v2,plain,silu,batchnorm,5,1024,wide,0.001,1173,581,88.5
model,0.7350710034370422,0.9418254494667053,1.688050664961338,4.310794174671173,7.511502996013074,0.9589100480079651,0.8580789566040039,0.665735125541687,0.9513029456138611,0.13300591707229614,0.8432857990264893,3.771139308810234,2.286776900291443,0.4347088746726513,3.172118216753006,0.3086112206801772,0.15497038839384913,100.0,100.0,100.0,1.0,7.488031883440271e-08,bi_glcm_morph_v2_plain_silu_L5_d512_bn,2,v7,bi_glcm_morph_v2,plain,silu,batchnorm,5,512,v5_champion,0.001,1173,594,91.5
model,0.7207126617431641,0.940940260887146,1.7101740464568138,4.397181794047356,6.283763239398084,0.958393394947052,0.8395143747329712,0.5947302579879761,0.9555076956748962,0.20268064737319946,0.7733519077301025,3.7424832582473755,2.4139123037457466,0.5117914639413357,3.140786662697792,0.290909712202847,0.16117378836497664,100.0,100.0,100.0,1.0,7.276781133214172e-08,bi_glcm_morph_v2_residual_silu_L10_d256_nonorm,2,v7,bi_glcm_morph_v2,residual,silu,none,10,256,v5_champion,0.001,1173,554,160.8
model,0.6480336785316467,0.9411258101463318,1.6417454928159714,4.457157850265503,7.16110536972328,0.9615222215652466,0.8553310632705688,0.7089965343475342,0.9512197971343994,-0.19709348678588867,0.6080833673477173,3.5918675363063812,2.1974464878439903,0.401132320985198,3.122197650372982,0.33729730639606714,0.20054264459758997,100.0,100.0,100.0,1.0,7.614355013174645e-08,bi_glcm_morph_v2_residual_silu_L12_d256_bn,2,v7,bi_glcm_morph_v2,residual,silu,batchnorm,12,256,deep,0.001,1173,613,268.7
model,0.6796000003814697,0.9393907189369202,1.7003990709781647,4.51592244207859,7.49296382791084,0.9595634937286377,0.8436771631240845,0.6075347065925598,0.9517114162445068,0.11264854669570923,0.602320671081543,3.6938436329364777,2.3222077637910843,0.5106380209326744,3.153558447957039,0.3113518003374338,0.21081119775772095,100.0,100.0,100.0,1.0,7.493287057513953e-08,bi_glcm_morph_v2_residual_silu_L16_d256_bn_lr0.0005,2,v7,bi_glcm_morph_v2,residual,silu,batchnorm,16,256,deep,0.0005,1173,664,360.1
model,0.6786556243896484,0.9341322779655457,1.7880752682685852,4.649350047111511,7.501249153264731,0.9541123509407043,0.835139811038971,0.7097205519676208,0.9460359811782837,0.069480299949646,0.5572999715805054,3.9524387568235397,2.4376459419727325,0.4439567681401968,3.3443503081798553,0.3287774743512273,0.22129775024950504,100.0,100.0,100.0,1.0,7.511047073194277e-08,bi_glcm_morph_v2_residual_silu_L20_d256_bn_lr0.0005,2,v7,bi_glcm_morph_v2,residual,silu,batchnorm,20,256,deep,0.0005,1173,665,441.3
model,0.7466195225715637,0.9427776336669922,1.6555849462747574,4.266349598765373,7.533293908152983,0.9590262770652771,0.8479354381561279,0.7032310962677002,0.9547311067581177,0.17131668329238892,0.8433815240859985,3.6769308149814606,2.3121243342757225,0.40195342153310776,3.0832093209028244,0.3015292575582862,0.1577647402882576,100.0,100.0,100.0,1.0,7.499750154238427e-08,bi_glcm_morph_v2_plain_silu_L5_d2048_bn_lr0.0005,2,v7,bi_glcm_morph_v2,plain,silu,batchnorm,5,2048,wide,0.0005,1173,615,112.1
model,0.6341781616210938,0.9373427033424377,1.7314724624156952,4.590293765068054,7.775406547965354,0.9587844014167786,0.8434808254241943,0.6726683378219604,0.9485986232757568,-0.24384140968322754,0.6252362728118896,3.7418317049741745,2.255713939666748,0.46114870347082615,3.2610684633255005,0.39135338738560677,0.2777331741526723,100.0,100.0,100.0,1.0,7.579676264413138e-08,bi_glcm_morph_v2_residual_silu_L10_d1024_bn_lr0.0005,2,v7,bi_glcm_morph_v2,residual,silu,batchnorm,10,1024,deep+wide,0.0005,1173,617,260.7
model,0.7056023478507996,0.9379415512084961,1.7690731212496758,4.519083723425865,8.093345410533198,0.9575851559638977,0.823883056640625,0.533392071723938,0.95381098985672,0.21003997325897217,0.7548104524612427,3.817809745669365,2.5626156479120255,0.5009184591472149,3.161003068089485,0.34361782018095255,0.22847529035061598,100.0,100.0,100.0,1.0,7.515077982134244e-08,bi_glcm_morph_v2_residual_silu_L11_d1024_bn_lr0.0005,2,v7,bi_glcm_morph_v2,residual,silu,batchnorm,11,1024,deep+wide,0.0005,1173,569,264.1
model,0.7143355011940002,0.9403272271156311,1.734793744981289,4.427732154726982,8.034716052753177,0.9584155082702637,0.8358232378959656,0.6089087724685669,0.9549523591995239,0.1819559931755066,0.7458648681640625,3.789955750107765,2.426188252866268,0.5137019790709019,3.104250319302082,0.34518998581916094,0.22948321420699358,100.0,100.0,100.0,1.0,7.32944158698956e-08,bi_glcm_morph_v2_residual_silu_L12_d1024_bn_lr0.0005,2,v7,bi_glcm_morph_v2,residual,silu,batchnorm,12,1024,deep+wide,0.0005,1173,585,292.0
model,0.08041384071111679,0.9000775218009949,3.8386426866054535,7.829243689775467,7.8609937674801555,0.9218237400054932,0.8395543098449707,0.8864096999168396,0.9345169067382812,-3.9366049766540527,0.8364557027816772,5.177637562155724,6.078873947262764,5.553925037384033,5.646300315856934,0.2496533328667283,0.32547772862017155,100.0,100.0,100.0,1.0,7.02085429793442e-08,bi_glcm_morph_v2_plain_silu_L5_d1024_bn,3,v7,bi_glcm_morph_v2,plain,silu,batchnorm,5,1024,wide,0.001,1173,732,111.2
model,0.6542533040046692,0.9070855975151062,3.7143532186746597,7.431892305612564,7.987990071430378,0.9240526556968689,0.8508650064468384,0.8950236439704895,0.9376897215843201,-0.4863086938858032,0.8040870428085327,5.245845392346382,5.652538314461708,5.22729717195034,5.6135393679142,0.1980616245418787,0.34886228386312723,100.0,100.0,100.0,1.0,6.958828180358978e-08,bi_glcm_morph_v2_plain_silu_L5_d512_bn,3,v7,bi_glcm_morph_v2,plain,silu,batchnorm,5,512,v5_champion,0.001,1173,689,106.8
model,0.669639527797699,0.8973721265792847,3.8490891456604004,7.801201939582825,8.035992766034816,0.9082355499267578,0.8522337079048157,0.8853599429130554,0.9269789457321167,-0.33334147930145264,0.7782822847366333,5.553942546248436,5.615339428186417,5.566352978348732,5.75798824429512,0.2021387917920947,0.3988147247582674,100.0,100.0,100.0,1.0,6.708580713166157e-08,bi_glcm_morph_v2_residual_silu_L10_d256_nonorm,3,v7,bi_glcm_morph_v2,residual,silu,none,10,256,v5_champion,0.001,1173,596,171.5
model,0.6893129944801331,0.9095665812492371,3.677494451403618,7.325955480337143,8.38753418856977,0.9220735430717468,0.866926908493042,0.8958871364593506,0.9380989670753479,-0.2895331382751465,0.8023296594619751,5.2474211901426315,5.375205725431442,5.260016396641731,5.557072162628174,0.2256249776110053,0.39963480085134506,100.0,100.0,100.0,1.0,6.954067544029385e-08,bi_glcm_morph_v2_residual_silu_L12_d256_bn,3,v7,bi_glcm_morph_v2,residual,silu,batchnorm,12,256,deep,0.001,1173,651,286.0
model,0.03858834505081177,0.8987730145454407,3.8831349462270737,7.903892546892166,8.739674283383522,0.9216495752334595,0.862193763256073,0.8808104395866394,0.9259525537490845,-4.162315845489502,0.8029057383537292,5.300771817564964,5.528358742594719,5.776602029800415,5.954533442854881,0.3356019966304302,0.40294588543474674,100.0,100.0,100.0,1.0,6.939765739844006e-08,bi_glcm_morph_v2_residual_silu_L16_d256_bn_lr0.0005,3,v7,bi_glcm_morph_v2,residual,silu,batchnorm,16,256,deep,0.0005,1173,695,377.3
model,0.667774498462677,0.9004330635070801,3.845144435763359,7.701645046472549,8.325050905873299,0.9135009050369263,0.8391231298446655,0.8933069705963135,0.9318830966949463,-0.34487593173980713,0.7736069560050964,5.5028654634952545,5.863794311881065,5.34745417535305,5.759982019662857,0.21094565745443106,0.3858370706439018,100.0,100.0,100.0,1.0,7.026427084610987e-08,bi_glcm_morph_v2_residual_silu_L20_d256_bn_lr0.0005,3,v7,bi_glcm_morph_v2,residual,silu,batchnorm,20,256,deep,0.0005,1173,784,519.4
model,0.41736721992492676,0.907921552658081,3.6732006818056107,7.5187839567661285,8.344217400793855,0.9200973510742188,0.8547101616859436,0.8994563817977905,0.9394181966781616,-1.8878555297851562,0.7781269550323486,5.1942892372608185,5.528237670660019,5.247708410024643,5.3913358598947525,0.30801675748080015,0.3696735482662916,100.0,100.0,100.0,1.0,7.068720719871635e-08,bi_glcm_morph_v2_plain_silu_L5_d2048_bn_lr0.0005,3,v7,bi_glcm_morph_v2,plain,silu,batchnorm,5,2048,wide,0.0005,1173,650,117.6
model,0.5535569787025452,0.9025177359580994,3.8579855114221573,7.63528048992157,8.965180342131244,0.9245081543922424,0.8602395057678223,0.8833675384521484,0.9305830597877502,-1.065654993057251,0.7881796956062317,5.231101810932159,5.588974431157112,5.68472295999527,5.85017204284668,0.363978068344295,0.42895693331956863,100.0,100.0,100.0,1.0,6.96142379297271e-08,bi_glcm_morph_v2_residual_silu_L10_d1024_bn_lr0.0005,3,v7,bi_glcm_morph_v2,residual,silu,batchnorm,10,1024,deep+wide,0.0005,1173,629,265.5
model,0.7166211009025574,0.8959368467330933,3.861786425113678,7.832649350166321,8.285828182316937,0.9173272252082825,0.8357470035552979,0.8819499611854553,0.9276020526885986,-0.008128762245178223,0.7451648712158203,5.3466010838747025,5.905696377158165,5.572966858744621,5.7662684470415115,0.18017396796494722,0.3990338649600744,100.0,100.0,100.0,1.0,6.866931556714917e-08,bi_glcm_morph_v2_residual_silu_L11_d1024_bn_lr0.0005,3,v7,bi_glcm_morph_v2,residual,silu,batchnorm,11,1024,deep+wide,0.0005,1173,717,330.8
model,0.13683199882507324,0.89874666929245,3.919180855154991,7.866474241018295,8.065436855545277,0.9212901592254639,0.8461039066314697,0.8803644776344299,0.9330669641494751,-3.5837454795837402,0.8236180543899536,5.46247772872448,5.878720432519913,5.8798909187316895,5.709885060787201,0.24183024652302265,0.3422964131459594,100.0,100.0,100.0,1.0,6.993355583517769e-08,bi_glcm_morph_v2_residual_silu_L12_d1024_bn_lr0.0005,3,v7,bi_glcm_morph_v2,residual,silu,batchnorm,12,1024,deep+wide,0.0005,1173,1102,552.0
model,0.8216521739959717,0.9622089862823486,1.1272847652435303,3.370984271168709,7.5795118128144265,0.9710136651992798,0.8654404878616333,0.6559535264968872,0.9770514965057373,0.5216731429100037,0.9387809038162231,2.6279378682374954,1.6376590356230736,0.2869060495868325,1.7600560560822487,0.15491432277485728,0.29623592272400856,100.0,100.0,100.0,1.0,7.600437612609312e-08,bi_glcm_morph_v2_plain_silu_L5_d1024_bn,4,v7,bi_glcm_morph_v2,plain,silu,batchnorm,5,1024,wide,0.001,1173,681,83.5
model,0.7849739193916321,0.960374116897583,1.1213227175176144,3.4311089664697647,6.635587053851543,0.9702204465866089,0.8483507037162781,0.5922287702560425,0.9758821725845337,0.35992538928985596,0.9632341265678406,2.55013071000576,1.7193207517266273,0.31817154958844185,1.8037663772702217,0.13909273548051715,0.19745854660868645,100.0,100.0,100.0,1.0,7.639164323336445e-08,bi_glcm_morph_v2_plain_silu_L5_d512_bn,4,v7,bi_glcm_morph_v2,plain,silu,batchnorm,5,512,v5_champion,0.001,1173,754,93.8
model,0.750697672367096,0.9580375552177429,1.129329577088356,3.609801083803177,5.841796397898341,0.9676039814949036,0.8552581071853638,0.6037557125091553,0.9763571619987488,0.18387359380722046,0.9173363447189331,2.607419341802597,1.6664700582623482,0.3252335824072361,1.7956705763936043,0.1396808074787259,0.2415067283436656,100.0,100.0,100.0,1.0,7.216726771730464e-08,bi_glcm_morph_v2_residual_silu_L10_d256_nonorm,4,v7,bi_glcm_morph_v2,residual,silu,none,10,256,v5_champion,0.001,1173,699,161.3
model,0.6863009929656982,0.9592220783233643,1.1469709686934948,3.538285568356514,7.635731667966331,0.9690899848937988,0.8619790077209473,0.6632364392280579,0.9739022850990295,-0.3056657314300537,0.9552640318870544,2.604975737631321,1.6384268179535866,0.3194645280018449,1.8267087638378143,0.22026028018444777,0.2719941781833768,100.0,100.0,100.0,1.0,7.663221168741075e-08,bi_glcm_morph_v2_residual_silu_L12_d256_bn,4,v7,bi_glcm_morph_v2,residual,silu,batchnorm,12,256,deep,0.001,1173,697,245.9
model,0.5862869620323181,0.9573408365249634,1.1419146321713924,3.6564890295267105,7.3916892758297355,0.9695791602134705,0.856460452079773,0.6696094274520874,0.9718909859657288,-0.9009673595428467,0.9511508941650391,2.582211047410965,1.6683919355273247,0.2869749441742897,1.8290597945451736,0.22695916704833508,0.2578927902504802,100.0,100.0,100.0,1.0,7.521999378923283e-08,bi_glcm_morph_v2_residual_silu_L16_d256_bn_lr0.0005,4,v7,bi_glcm_morph_v2,residual,silu,batchnorm,16,256,deep,0.0005,1173,767,331.2
model,0.7934578061103821,0.9597832560539246,1.1926866136491299,3.476487472653389,7.874223922153277,0.9686070084571838,0.859386682510376,0.5651413202285767,0.9756274223327637,0.443519651889801,0.9484634399414062,2.772853709757328,1.690381020307541,0.34320505801588297,1.8242677673697472,0.21504070609807968,0.31037568114697933,100.0,100.0,100.0,1.0,7.502553245331e-08,bi_glcm_morph_v2_residual_silu_L20_d256_bn_lr0.0005,4,v7,bi_glcm_morph_v2,residual,silu,batchnorm,20,256,deep,0.0005,1173,707,377.3
model,0.8401252627372742,0.964586615562439,1.0923784226179123,3.1673837453126907,7.758083370962077,0.9715461730957031,0.857358455657959,0.7473406791687012,0.9798181653022766,0.5100394487380981,0.9746512770652771,2.5387488305568695,1.6953187063336372,0.26169428601861,1.6711097210645676,0.1655508065596223,0.22184557747095823,100.0,100.0,100.0,1.0,7.554168490742086e-08,bi_glcm_morph_v2_plain_silu_L5_d2048_bn_lr0.0005,4,v7,bi_glcm_morph_v2,plain,silu,batchnorm,5,2048,wide,0.0005,1173,677,99.7
model,0.7654765248298645,0.9606146216392517,1.1065777391195297,3.4421533346176147,7.373307344478984,0.9688181281089783,0.8562949895858765,0.719816267490387,0.9774200320243835,0.12360793352127075,0.9469041228294373,2.5863206014037132,1.6666514798998833,0.25638833176344633,1.705997809767723,0.16669933684170246,0.257412763312459,100.0,100.0,100.0,1.0,7.551847858167093e-08,bi_glcm_morph_v2_residual_silu_L10_d1024_bn_lr0.0005,4,v7,bi_glcm_morph_v2,residual,silu,batchnorm,10,1024,deep+wide,0.0005,1173,713,244.8
model,0.4930931329727173,0.9561720490455627,1.1462525464594364,3.7116240710020065,7.723497493678154,0.9693387150764465,0.8570895791053772,0.6731544137001038,0.970474362373352,-1.4691786766052246,0.9576861262321472,2.5514673441648483,1.644858717918396,0.2973770722746849,1.8534375354647636,0.28107292018830776,0.24930525105446577,100.0,100.0,100.0,1.0,7.447442840202712e-08,bi_glcm_morph_v2_residual_silu_L11_d1024_bn_lr0.0005,4,v7,bi_glcm_morph_v2,residual,silu,batchnorm,11,1024,deep+wide,0.0005,1173,697,261.8
model,0.5443540215492249,0.957222044467926,1.1611022986471653,3.670746460556984,7.677258636209137,0.9703634977340698,0.8600877523422241,0.7096322774887085,0.9706712365150452,-1.1928608417510986,0.9482365846633911,2.5908157229423523,1.6974592581391335,0.2828371012583375,1.838003657758236,0.27990727685391903,0.27759154327213764,100.0,100.0,100.0,1.0,7.687582836979345e-08,bi_glcm_morph_v2_residual_silu_L12_d1024_bn_lr0.0005,4,v7,bi_glcm_morph_v2,residual,silu,batchnorm,12,1024,deep+wide,0.0005,1173,693,284.0
