version,model_type,config,feature_set,n_features,fold,r2_uniform,mae_mean_pp
LGBM,LightGBM,strong_wide,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,2,0.7250822389944197,1.8896844294123252
LGBM,LightGBM,base,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.716758474076629,1.8991379466739555
LGBM,LightGBM,n200,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.7097189870194449,1.9192604410560183
LGBM,LightGBM,n1000,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.7168663425967697,1.9009163104806044
LGBM,LightGBM,n2000,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.7181892345107888,1.9019927606779945
LGBM,LightGBM,depth4,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.6861707111884661,1.9954593216853411
LGBM,LightGBM,depth8,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.7214577359656266,1.8909103400393383
LGBM,LightGBM,depth12,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.7098392494533932,1.89680367872783
LGBM,LightGBM,depth_none,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.711755356111181,1.897151734271108
LGBM,LightGBM,leaves15,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.7028890381086939,1.957527351514376
LGBM,LightGBM,leaves63,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.7157299768954465,1.9006576520779184
LGBM,LightGBM,leaves127,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.7156675179813483,1.9041527546337809
LGBM,LightGBM,leaves255,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.7156675179813483,1.9041527546337809
LGBM,LightGBM,lr0.01,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.7009571151762515,2.018258631964059
LGBM,LightGBM,lr0.1,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.7052179049913233,1.938319369939853
LGBM,LightGBM,lr0.2,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.6967431135613097,2.021464341151696
LGBM,LightGBM,reg0.0,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.7171655554086809,1.9034646549679155
LGBM,LightGBM,reg1.0,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.7174111141874301,1.909217693180044
LGBM,LightGBM,reg5.0,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.7200379515198447,1.8990372963724893
LGBM,LightGBM,reg10.0,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.7173153367255062,1.9098624513372315
LGBM,LightGBM,ss0.6,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.7128558451422675,1.9170657002839568
LGBM,LightGBM,ss0.7,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.7159954307860746,1.9140662389724905
LGBM,LightGBM,ss1.0,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.716758474076629,1.8991379466739555
LGBM,LightGBM,cs0.5,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.7231315756097926,1.898705438880147
LGBM,LightGBM,cs0.7,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.7176266060025628,1.9118149645785891
LGBM,LightGBM,cs1.0,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.7126941051361264,1.9138539797707688
LGBM,LightGBM,mcs5,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.7142965543460459,1.902929584708019
LGBM,LightGBM,mcs50,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.7104205001953617,1.9209345346509925
LGBM,LightGBM,mcs100,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.7031848326812963,1.9505028663277064
LGBM,LightGBM,strong_deep,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.7140008196224858,1.8564744350643647
LGBM,LightGBM,strong_conservative,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.7245121973358405,1.8715823492711607
LGBM,LightGBM,strong_shallow,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.706924397404901,1.958390620023907
LGBM,LightGBM,strong_wide,VegIdx+RedEdge+TC+NDTI+CRI1,408,2,0.7255584191374487,1.883392136877363
LGBM,LightGBM,base,VegIdx+RedEdge+TC,348,2,0.6441978093804018,1.993001886650236
LGBM,LightGBM,n200,VegIdx+RedEdge+TC,348,2,0.6402715966668353,2.005211957906174
LGBM,LightGBM,n1000,VegIdx+RedEdge+TC,348,2,0.6462078288755165,1.9926068167592288
LGBM,LightGBM,n2000,VegIdx+RedEdge+TC,348,2,0.6487993611012729,1.993157597599055
LGBM,LightGBM,depth4,VegIdx+RedEdge+TC,348,2,0.6415563805136766,2.0378491289233933
LGBM,LightGBM,depth8,VegIdx+RedEdge+TC,348,2,0.6304205133765531,1.990747872919029
LGBM,LightGBM,depth12,VegIdx+RedEdge+TC,348,2,0.6348601510180191,1.986624212497734
LGBM,LightGBM,depth_none,VegIdx+RedEdge+TC,348,2,0.6366872416605139,1.982635738965384
LGBM,LightGBM,leaves15,VegIdx+RedEdge+TC,348,2,0.6368087174783095,2.026715107200443
LGBM,LightGBM,leaves63,VegIdx+RedEdge+TC,348,2,0.6463635190023668,1.9853478525327883
LGBM,LightGBM,leaves127,VegIdx+RedEdge+TC,348,2,0.6463635190023668,1.9853478525327883
LGBM,LightGBM,leaves255,VegIdx+RedEdge+TC,348,2,0.6463635190023668,1.9853478525327883
LGBM,LightGBM,lr0.01,VegIdx+RedEdge+TC,348,2,0.6318176394775894,2.0979831941188616
LGBM,LightGBM,lr0.1,VegIdx+RedEdge+TC,348,2,0.6428258975605936,2.014562575396288
LGBM,LightGBM,lr0.2,VegIdx+RedEdge+TC,348,2,0.6201533972862122,2.0870132097663965
LGBM,LightGBM,reg0.0,VegIdx+RedEdge+TC,348,2,0.6424211412715547,1.988862965639624
LGBM,LightGBM,reg1.0,VegIdx+RedEdge+TC,348,2,0.6372962454667999,1.991640140316275
LGBM,LightGBM,reg5.0,VegIdx+RedEdge+TC,348,2,0.6547190257025988,1.986345578737356
LGBM,LightGBM,reg10.0,VegIdx+RedEdge+TC,348,2,0.6570620155088688,1.9850857319268205
LGBM,LightGBM,ss0.6,VegIdx+RedEdge+TC,348,2,0.6464398061908766,1.9765552058336036
LGBM,LightGBM,ss0.7,VegIdx+RedEdge+TC,348,2,0.650118526351006,1.9701876908131035
LGBM,LightGBM,ss1.0,VegIdx+RedEdge+TC,348,2,0.6441978093804018,1.993001886650236
LGBM,LightGBM,cs0.5,VegIdx+RedEdge+TC,348,2,0.6521073468255246,1.9836280179175088
LGBM,LightGBM,cs0.7,VegIdx+RedEdge+TC,348,2,0.6432740533807798,1.984630490397736
LGBM,LightGBM,cs1.0,VegIdx+RedEdge+TC,348,2,0.6367506409363632,1.9977400418300848
LGBM,LightGBM,mcs5,VegIdx+RedEdge+TC,348,2,0.6275641684961598,1.998919144335529
LGBM,LightGBM,mcs50,VegIdx+RedEdge+TC,348,2,0.6499271498883434,1.9954506099442584
LGBM,LightGBM,mcs100,VegIdx+RedEdge+TC,348,2,0.6355202041804446,2.0276329999330964
LGBM,LightGBM,strong_deep,VegIdx+RedEdge+TC,348,2,0.6555054076303413,1.9248204281552013
LGBM,LightGBM,strong_conservative,VegIdx+RedEdge+TC,348,2,0.661499086068431,1.9513699936193836
LGBM,LightGBM,strong_shallow,VegIdx+RedEdge+TC,348,2,0.6498718588660267,2.014034491550737
LGBM,LightGBM,strong_wide,VegIdx+RedEdge+TC,348,2,0.6739067217876246,1.947445957722999
LGBM,LightGBM,base,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.6984151422818003,4.597769203856822
LGBM,LightGBM,n200,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.7010028621570816,4.681473175230378
LGBM,LightGBM,n1000,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.6961529803233458,4.58788927493535
LGBM,LightGBM,n2000,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.6952401445955507,4.593949787402312
LGBM,LightGBM,depth4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.7011433795639519,4.765061061638242
LGBM,LightGBM,depth8,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.7017725115963288,4.580880267114557
LGBM,LightGBM,depth12,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.6978053893494714,4.569600144889552
LGBM,LightGBM,depth_none,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.702478961682548,4.562037569432046
LGBM,LightGBM,leaves15,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.6973265004115445,4.6777736072579765
LGBM,LightGBM,leaves63,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.6983674112315978,4.639453847538455
LGBM,LightGBM,leaves127,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.6983674112315978,4.639453847538455
LGBM,LightGBM,leaves255,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.6983674112315978,4.639453847538455
LGBM,LightGBM,lr0.01,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.7051592543469679,4.968683883906655
LGBM,LightGBM,lr0.1,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.6954645063339843,4.675395218947612
LGBM,LightGBM,lr0.2,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.6776290152454457,4.861901609591453
LGBM,LightGBM,reg0.0,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.7021545470223401,4.626718483155695
LGBM,LightGBM,reg1.0,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.7006254394219308,4.597964190144807
LGBM,LightGBM,reg5.0,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.7081093438380061,4.615126201109244
LGBM,LightGBM,reg10.0,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.7107344359662083,4.607189573494627
LGBM,LightGBM,ss0.6,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.7053679269742389,4.60697274672367
LGBM,LightGBM,ss0.7,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.7007086792489732,4.564745726670319
LGBM,LightGBM,ss1.0,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.6984151422818003,4.597769203856822
LGBM,LightGBM,cs0.5,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.7028243509731392,4.565113477719024
LGBM,LightGBM,cs0.7,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.7065039081192044,4.59554041494806
LGBM,LightGBM,cs1.0,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.6931599501884524,4.644972857579338
LGBM,LightGBM,mcs5,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.694882608539391,4.624559177747142
LGBM,LightGBM,mcs50,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.7232756333403385,4.63023284825748
LGBM,LightGBM,mcs100,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.7116416739134097,4.659242605445848
LGBM,LightGBM,strong_deep,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.69791464557996,4.6563317836657125
LGBM,LightGBM,strong_conservative,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.7151039481689755,4.57270189193695
LGBM,LightGBM,strong_shallow,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.7097945542623024,4.648408119503433
LGBM,LightGBM,strong_wide,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,3,0.7113228817147254,4.571353504435415
LGBM,LightGBM,base,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.7073669792037663,4.615427435149808
LGBM,LightGBM,n200,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.7083044983752828,4.7088996540243
LGBM,LightGBM,n1000,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.7047010544074958,4.604406648976556
LGBM,LightGBM,n2000,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.7040362638590228,4.609094787048228
LGBM,LightGBM,depth4,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.7011423082515158,4.776667316532809
LGBM,LightGBM,depth8,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.7039323868906783,4.578810051090975
LGBM,LightGBM,depth12,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.7108199751190732,4.546029524236453
LGBM,LightGBM,depth_none,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.7075412701861623,4.530907494158593
LGBM,LightGBM,leaves15,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.704855386678911,4.661863533051801
LGBM,LightGBM,leaves63,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.7088409925576333,4.622917340148314
LGBM,LightGBM,leaves127,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.7088409925576333,4.622917340148314
LGBM,LightGBM,leaves255,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.7088409925576333,4.622917340148314
LGBM,LightGBM,lr0.01,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.7013538241214753,4.973102430826758
LGBM,LightGBM,lr0.1,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.6965844794365631,4.633726256157225
LGBM,LightGBM,lr0.2,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.6907868558559563,4.832372719741816
LGBM,LightGBM,reg0.0,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.7001166370301873,4.595187398985557
LGBM,LightGBM,reg1.0,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.6970510796612447,4.622252870196963
LGBM,LightGBM,reg5.0,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.7139761429032303,4.607102902022097
LGBM,LightGBM,reg10.0,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.7135960001931477,4.632042136442794
LGBM,LightGBM,ss0.6,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.6978073463513033,4.595609102254988
LGBM,LightGBM,ss0.7,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.7123868890525168,4.6196703451449
LGBM,LightGBM,ss1.0,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.7073669792037663,4.615427435149808
LGBM,LightGBM,cs0.5,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.6980563126645606,4.602969486160884
LGBM,LightGBM,cs0.7,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.7059891703832436,4.600908248168776
LGBM,LightGBM,cs1.0,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.7000357762363705,4.629321813523131
LGBM,LightGBM,mcs5,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.714989919234594,4.6314225195344205
LGBM,LightGBM,mcs50,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.7287903189585897,4.652933643293805
LGBM,LightGBM,mcs100,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.7125317261383355,4.661686558432915
LGBM,LightGBM,strong_deep,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.7020525746062202,4.625054805717496
LGBM,LightGBM,strong_conservative,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.7093684138469495,4.528204151215121
LGBM,LightGBM,strong_shallow,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.7092802671016626,4.670067086569811
LGBM,LightGBM,strong_wide,VegIdx+RedEdge+TC+NDTI+CRI1,408,3,0.7005244605495924,4.549974961428574
LGBM,LightGBM,base,VegIdx+RedEdge+TC,348,3,0.675665738033267,4.948129536521131
LGBM,LightGBM,n200,VegIdx+RedEdge+TC,348,3,0.6724828917866542,5.084457461156363
LGBM,LightGBM,n1000,VegIdx+RedEdge+TC,348,3,0.67530475659578,4.928749757099108
LGBM,LightGBM,n2000,VegIdx+RedEdge+TC,348,3,0.6743146466891536,4.929748589767927
LGBM,LightGBM,depth4,VegIdx+RedEdge+TC,348,3,0.6646801076886046,5.083528261174033
LGBM,LightGBM,depth8,VegIdx+RedEdge+TC,348,3,0.6788465760178628,4.878608363300422
LGBM,LightGBM,depth12,VegIdx+RedEdge+TC,348,3,0.6688204142559789,4.88687937849253
LGBM,LightGBM,depth_none,VegIdx+RedEdge+TC,348,3,0.6702331505477833,4.885546008876954
LGBM,LightGBM,leaves15,VegIdx+RedEdge+TC,348,3,0.6627895122561513,4.999683960765772
LGBM,LightGBM,leaves63,VegIdx+RedEdge+TC,348,3,0.6730778789338249,4.999078490925834
LGBM,LightGBM,leaves127,VegIdx+RedEdge+TC,348,3,0.673248535422886,4.997149974922102
LGBM,LightGBM,leaves255,VegIdx+RedEdge+TC,348,3,0.673248535422886,4.997149974922102
LGBM,LightGBM,lr0.01,VegIdx+RedEdge+TC,348,3,0.670949848438234,5.328330329032819
LGBM,LightGBM,lr0.1,VegIdx+RedEdge+TC,348,3,0.6647173238950991,4.988184470673602
LGBM,LightGBM,lr0.2,VegIdx+RedEdge+TC,348,3,0.6325051451167167,5.157402191716887
LGBM,LightGBM,reg0.0,VegIdx+RedEdge+TC,348,3,0.6736451247122831,4.942316475384393
LGBM,LightGBM,reg1.0,VegIdx+RedEdge+TC,348,3,0.6680646660760368,4.9416122736498815
LGBM,LightGBM,reg5.0,VegIdx+RedEdge+TC,348,3,0.6770111439375722,4.942835613283505
LGBM,LightGBM,reg10.0,VegIdx+RedEdge+TC,348,3,0.6831534888820338,4.93367464396173
LGBM,LightGBM,ss0.6,VegIdx+RedEdge+TC,348,3,0.6899927808419865,4.9075685398716695
LGBM,LightGBM,ss0.7,VegIdx+RedEdge+TC,348,3,0.6887863949609004,4.914811293058854
LGBM,LightGBM,ss1.0,VegIdx+RedEdge+TC,348,3,0.675665738033267,4.948129536521131
LGBM,LightGBM,cs0.5,VegIdx+RedEdge+TC,348,3,0.6780872603074459,4.8632694727936085
LGBM,LightGBM,cs0.7,VegIdx+RedEdge+TC,348,3,0.6716080589236407,4.898017715283273
LGBM,LightGBM,cs1.0,VegIdx+RedEdge+TC,348,3,0.6673992138355116,4.973855028673038
LGBM,LightGBM,mcs5,VegIdx+RedEdge+TC,348,3,0.657915042492354,4.949987155593055
LGBM,LightGBM,mcs50,VegIdx+RedEdge+TC,348,3,0.719278043217182,4.982380505654238
LGBM,LightGBM,mcs100,VegIdx+RedEdge+TC,348,3,0.6973489808173722,4.9630011283784805
LGBM,LightGBM,strong_deep,VegIdx+RedEdge+TC,348,3,0.6792167513000017,4.936183496139313
LGBM,LightGBM,strong_conservative,VegIdx+RedEdge+TC,348,3,0.7034890878884537,4.778000975845054
LGBM,LightGBM,strong_shallow,VegIdx+RedEdge+TC,348,3,0.6835772571296505,4.9200645930701805
LGBM,LightGBM,strong_wide,VegIdx+RedEdge+TC,348,3,0.691838550624723,4.845376633173219
LGBM,LightGBM,base,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.7162409734283942,1.3523304647981815
LGBM,LightGBM,n200,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.69497328034217,1.3844929872090803
LGBM,LightGBM,n1000,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.7226552637749903,1.3527526635459193
LGBM,LightGBM,n2000,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.7259313102181436,1.3582005394748862
LGBM,LightGBM,depth4,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.7020182875855906,1.4143491519764404
LGBM,LightGBM,depth8,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.7159479433274446,1.356806862583111
LGBM,LightGBM,depth12,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.7010650148803593,1.36017376746549
LGBM,LightGBM,depth_none,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.7102031973325912,1.367757022433291
LGBM,LightGBM,leaves15,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.7066041149561993,1.4013586650244585
LGBM,LightGBM,leaves63,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.7109676199278617,1.3489763459745585
LGBM,LightGBM,leaves127,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.7109676199278617,1.3489763459745585
LGBM,LightGBM,leaves255,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.7109676199278617,1.3489763459745585
LGBM,LightGBM,lr0.01,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.6857628388085665,1.506001684517634
LGBM,LightGBM,lr0.1,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.7093202026459208,1.3839263729731923
LGBM,LightGBM,lr0.2,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.6950386806061615,1.4889554012291355
LGBM,LightGBM,reg0.0,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.7136979185553859,1.3413901024882748
LGBM,LightGBM,reg1.0,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.7151242584745567,1.3546286075228875
LGBM,LightGBM,reg5.0,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.7181760378543651,1.3555261213576468
LGBM,LightGBM,reg10.0,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.7202419098833143,1.3610937245602075
LGBM,LightGBM,ss0.6,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.720805375344141,1.3607862199915564
LGBM,LightGBM,ss0.7,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.7209921955880514,1.3557724034409162
LGBM,LightGBM,ss1.0,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.7162409734283942,1.3523304647981815
LGBM,LightGBM,cs0.5,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.7306798323888807,1.3459223597620673
LGBM,LightGBM,cs0.7,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.7160808814326839,1.3645531176871273
LGBM,LightGBM,cs1.0,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.719241521098874,1.3516121557169218
LGBM,LightGBM,mcs5,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.7072833991686469,1.358573349346366
LGBM,LightGBM,mcs50,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.7082597023158055,1.3846967549691385
LGBM,LightGBM,mcs100,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.712815777787954,1.4036451671993384
LGBM,LightGBM,strong_deep,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.7260969319316598,1.3064392688455904
LGBM,LightGBM,strong_conservative,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.7372834043561741,1.3386922635448273
LGBM,LightGBM,strong_shallow,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.7298258780120223,1.3984264916610858
LGBM,LightGBM,strong_wide,VegIdx+RedEdge+TC+NDTI+IRECI+CRI1,438,4,0.7419115021150317,1.3307519690670402
LGBM,LightGBM,base,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.715031166411484,1.3681624573971782
LGBM,LightGBM,n200,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.6927248817912481,1.401428676896559
LGBM,LightGBM,n1000,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.72326476861763,1.3665831281838787
LGBM,LightGBM,n2000,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.7271539832313576,1.370667159414232
LGBM,LightGBM,depth4,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.696150346501066,1.4323334142626034
LGBM,LightGBM,depth8,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.7136617047487798,1.355667885867908
LGBM,LightGBM,depth12,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.7160986304682675,1.3510247995464664
LGBM,LightGBM,depth_none,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.7187626984468568,1.3421546048581945
LGBM,LightGBM,leaves15,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.700225146928597,1.4147678334871636
LGBM,LightGBM,leaves63,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.7102377973744803,1.3539427084633295
LGBM,LightGBM,leaves127,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.7102377973744803,1.3539427084633295
LGBM,LightGBM,leaves255,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.7102377973744803,1.3539427084633295
LGBM,LightGBM,lr0.01,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.6846268042684533,1.5124616858057367
LGBM,LightGBM,lr0.1,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.7012411070394937,1.383924002854615
LGBM,LightGBM,lr0.2,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.6929290031858861,1.4601055785449168
LGBM,LightGBM,reg0.0,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.7251085312368127,1.3545765233699223
LGBM,LightGBM,reg1.0,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.7094637748771601,1.3612270728836555
LGBM,LightGBM,reg5.0,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.7125611189597628,1.3603218217938369
LGBM,LightGBM,reg10.0,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.7214703771835188,1.3519287837609055
LGBM,LightGBM,ss0.6,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.7298669245820467,1.371582681481639
LGBM,LightGBM,ss0.7,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.7364260637264551,1.3714802412891314
LGBM,LightGBM,ss1.0,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.715031166411484,1.3681624573971782
LGBM,LightGBM,cs0.5,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.726068580335916,1.350498419360614
LGBM,LightGBM,cs0.7,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.716102033908523,1.356489526161621
LGBM,LightGBM,cs1.0,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.7114078802669367,1.3710818983025408
LGBM,LightGBM,mcs5,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.7177345482057098,1.3543896250818148
LGBM,LightGBM,mcs50,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.7088870363274383,1.392020485320365
LGBM,LightGBM,mcs100,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.708933723067669,1.403768928973452
LGBM,LightGBM,strong_deep,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.7272189707289617,1.3189172065438657
LGBM,LightGBM,strong_conservative,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.7381151665046688,1.3319445188412324
LGBM,LightGBM,strong_shallow,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.7129086901855147,1.3966823013403171
LGBM,LightGBM,strong_wide,VegIdx+RedEdge+TC+NDTI+CRI1,408,4,0.7410788060801105,1.3293961094260625
LGBM,LightGBM,base,VegIdx+RedEdge+TC,348,4,0.6434428552411425,1.395873388306889
LGBM,LightGBM,n200,VegIdx+RedEdge+TC,348,4,0.6199439626914781,1.421716796274285
LGBM,LightGBM,n1000,VegIdx+RedEdge+TC,348,4,0.654446181434634,1.391212973540996
LGBM,LightGBM,n2000,VegIdx+RedEdge+TC,348,4,0.6589124713515353,1.3957136937768853
