fold,group,n_features,n_indices,r2,mae,time
0,EVI2+MNDWI+NDTI+IRECI+CRI1,150,5,0.7198023213114414,3.5219459770936026,17.158904314041138
0,EVI2+GNDVI+NDTI+IRECI+CRI1,150,5,0.7196348149896066,3.640677419680179,16.396401166915894
0,MNDWI+GNDVI+NDTI+IRECI+CRI1,150,5,0.7316519401000982,3.517084984171981,16.330011129379272
0,EVI2+MNDWI+GNDVI+NDTI+IRECI+CRI1,180,6,0.7310431906638329,3.4803430491089493,18.667562246322632
1,EVI2,30,1,0.6038315503955697,5.830139839145635,8.626179456710815
1,MNDWI,30,1,0.5462778543786114,7.39827846888053,7.289615869522095
1,GNDVI,30,1,0.6612427370347788,5.563905322038434,7.293899297714233
1,NDTI,30,1,0.40719554264486213,6.866822533561274,8.307371616363525
1,IRECI,30,1,0.5640742184281075,6.1994719845589135,8.439032554626465
1,CRI1,30,1,0.642071650759065,6.0002019442749335,8.029772996902466
1,EVI2+MNDWI,60,2,0.6202730135678256,5.429892048083301,9.390960693359375
1,EVI2+GNDVI,60,2,0.6843589680825127,4.833356665270648,9.790154218673706
1,EVI2+NDTI,60,2,0.6124895134863065,5.2752565705591,11.654765605926514
1,EVI2+IRECI,60,2,0.6316115683631024,5.4246927760653705,13.782699823379517
1,EVI2+CRI1,60,2,0.6644155673312594,4.922239507406267,12.352206945419312
1,MNDWI+GNDVI,60,2,0.6692072375940987,5.318629087526209,11.549242734909058
1,MNDWI+NDTI,60,2,0.5745811519277085,5.692516149468237,11.03054928779602
1,MNDWI+IRECI,60,2,0.6038811830498448,5.6198604179027365,12.275520324707031
1,MNDWI+CRI1,60,2,0.6537441487689654,5.542174942487167,11.653349161148071
1,GNDVI+NDTI,60,2,0.6596218611842484,5.409500825202597,11.936009407043457
1,GNDVI+IRECI,60,2,0.686254010108391,5.118568071711882,11.195120573043823
1,GNDVI+CRI1,60,2,0.6937209878369122,4.8398211410758725,11.150898694992065
1,NDTI+IRECI,60,2,0.5938423986647944,5.579155635122205,12.21613621711731
1,NDTI+CRI1,60,2,0.6777618420351184,4.892667562098763,10.63278079032898
1,IRECI+CRI1,60,2,0.6648250036207434,4.9097886214049975,12.105747699737549
1,EVI2+MNDWI+GNDVI,90,3,0.7010120956250314,4.685691135483421,14.02767539024353
1,EVI2+MNDWI+NDTI,90,3,0.6084984346601666,4.993930567600934,14.662404775619507
1,EVI2+MNDWI+IRECI,90,3,0.634572461621127,5.14062813273116,13.773584604263306
1,EVI2+MNDWI+CRI1,90,3,0.6783767367260826,4.718071492472256,14.36063027381897
1,EVI2+GNDVI+NDTI,90,3,0.6757675953029083,4.8111135526384,13.961483001708984
1,EVI2+GNDVI+IRECI,90,3,0.6906659711360472,4.853333782186153,14.241244792938232
1,EVI2+GNDVI+CRI1,90,3,0.7012991100191325,4.703098645273532,16.1549711227417
1,EVI2+NDTI+IRECI,90,3,0.6358451645210516,5.10905602948053,15.429105281829834
1,EVI2+NDTI+CRI1,90,3,0.6844714814689801,4.753747789013073,13.253961563110352
1,EVI2+IRECI+CRI1,90,3,0.6572940871387482,4.815954428920174,14.40347170829773
1,MNDWI+GNDVI+NDTI,90,3,0.6747662131777991,5.130190541199983,13.223653316497803
1,MNDWI+GNDVI+IRECI,90,3,0.6935763075437801,4.89873385581905,13.944993257522583
1,MNDWI+GNDVI+CRI1,90,3,0.7038167083820343,4.654568045936985,13.437954425811768
1,MNDWI+NDTI+IRECI,90,3,0.6043153874285823,5.249378037569629,14.441721439361572
1,MNDWI+NDTI+CRI1,90,3,0.6832677140725272,4.680399440506754,13.588352918624878
1,MNDWI+IRECI+CRI1,90,3,0.6732503077219628,4.6917918494329935,15.380738735198975
1,GNDVI+NDTI+IRECI,90,3,0.6831593204580715,4.9834439057421855,14.449683427810669
1,GNDVI+NDTI+CRI1,90,3,0.6965516037070882,4.665753538468242,13.869131326675415
1,GNDVI+IRECI+CRI1,90,3,0.6969285437906803,4.77108857064187,13.438770055770874
1,NDTI+IRECI+CRI1,90,3,0.6842755155540021,4.684514093804144,12.973959922790527
1,EVI2+MNDWI+GNDVI+NDTI,120,4,0.6878190806030089,4.595635710483234,17.06926417350769
1,EVI2+MNDWI+GNDVI+IRECI,120,4,0.6915540883025043,4.694121200262579,16.889192819595337
1,EVI2+MNDWI+GNDVI+CRI1,120,4,0.7103121126780084,4.5792392542871045,15.759386777877808
1,EVI2+MNDWI+NDTI+IRECI,120,4,0.6209394361366922,4.935822874393944,16.12149977684021
1,EVI2+MNDWI+NDTI+CRI1,120,4,0.6875922618498339,4.58124324799596,16.274589776992798
1,EVI2+MNDWI+IRECI+CRI1,120,4,0.6834300011588957,4.676850438774039,17.134698390960693
1,EVI2+GNDVI+NDTI+IRECI,120,4,0.6868471350915226,4.78823009722994,17.717432498931885
1,EVI2+GNDVI+NDTI+CRI1,120,4,0.7043829833222522,4.597867801043801,18.48646855354309
1,EVI2+GNDVI+IRECI+CRI1,120,4,0.6949366982899466,4.677456912082626,17.638263940811157
1,EVI2+NDTI+IRECI+CRI1,120,4,0.6822213059288829,4.674849719018863,16.00359058380127
1,MNDWI+GNDVI+NDTI+IRECI,120,4,0.6921109813721463,4.787430827456742,15.696559429168701
1,MNDWI+GNDVI+NDTI+CRI1,120,4,0.7063553311148897,4.502444065466755,15.523957967758179
1,MNDWI+GNDVI+IRECI+CRI1,120,4,0.6976768774784636,4.559548149675572,15.383760690689087
1,MNDWI+NDTI+IRECI+CRI1,120,4,0.6871254656045315,4.534545520376832,16.048844814300537
1,GNDVI+NDTI+IRECI+CRI1,120,4,0.7002548456684399,4.572718275500884,14.948675632476807
1,EVI2+MNDWI+GNDVI+NDTI+IRECI,150,5,0.6873262234585166,4.645655350596381,18.483397483825684
1,EVI2+MNDWI+GNDVI+NDTI+CRI1,150,5,0.711545109635994,4.482458300729486,19.335275888442993
1,EVI2+MNDWI+GNDVI+IRECI+CRI1,150,5,0.7034978922225487,4.591000999306867,19.38622283935547
1,EVI2+MNDWI+NDTI+IRECI+CRI1,150,5,0.6880115332348082,4.552043924409699,18.359110116958618
1,EVI2+GNDVI+NDTI+IRECI+CRI1,150,5,0.7053309500278756,4.597349660031113,17.636475324630737
1,MNDWI+GNDVI+NDTI+IRECI+CRI1,150,5,0.7081578332720021,4.441386227407381,18.06705403327942
1,EVI2+MNDWI+GNDVI+NDTI+IRECI+CRI1,180,6,0.7122401736374383,4.4706186812673065,20.335081577301025
2,EVI2,30,1,0.25060354536796314,2.968137452165817,9.578474998474121
2,MNDWI,30,1,-0.28588064404268637,4.982874770877571,9.495099306106567
2,GNDVI,30,1,0.3258875546720283,3.19784245728807,8.778262376785278
2,NDTI,30,1,0.25565886576309416,3.599550949346856,8.738319635391235
2,IRECI,30,1,0.16157958478049897,3.0864605724059095,9.9168860912323
